trial_number,block,n_back_level,sensory_condition,accuracy,reaction_time,participant_id,session
124,6,1.0,,3.0,0.0,2,1
125,6,1.0,,3.0,0.0,2,1
126,6,1.0,,3.0,408.0,2,1
127,6,1.0,,3.0,450.0,2,1
128,6,1.0,,4.0,0.0,2,1
129,6,1.0,,3.0,346.0,2,1
130,6,1.0,,4.0,295.0,2,1
131,6,1.0,,3.0,359.0,2,1
132,6,1.0,,3.0,0.0,2,1
133,7,1.0,,3.0,0.0,2,1
134,7,1.0,,3.0,328.0,2,1
135,7,1.0,,3.0,318.0,2,1
136,7,1.0,,3.0,417.0,2,1
137,7,1.0,,3.0,444.0,2,1
138,7,1.0,,3.0,472.0,2,1
139,7,1.0,,4.0,0.0,2,1
140,7,1.0,,3.0,383.0,2,1
141,7,1.0,,3.0,0.0,2,1
142,7,1.0,,3.0,0.0,2,1
143,7,1.0,,3.0,0.0,2,1
144,7,1.0,,3.0,433.0,2,1
145,7,1.0,,4.0,432.0,2,1
146,7,1.0,,3.0,0.0,2,1
147,7,1.0,,3.0,0.0,2,1
148,7,1.0,,4.0,420.0,2,1
149,7,1.0,,3.0,387.0,2,1
150,7,1.0,,4.0,388.0,2,1
151,7,1.0,,4.0,0.0,2,1
152,7,1.0,,3.0,0.0,2,1
153,7,1.0,,3.0,490.0,2,1
154,7,1.0,,3.0,421.0,2,1
155,8,1.0,,3.0,0.0,2,1
156,8,1.0,,3.0,0.0,2,1
157,8,1.0,,3.0,377.0,2,1
158,8,1.0,,3.0,317.0,2,1
159,8,1.0,,4.0,0.0,2,1
160,8,1.0,,4.0,407.0,2,1
161,8,1.0,,3.0,390.0,2,1
162,8,1.0,,3.0,458.0,2,1
163,8,1.0,,3.0,0.0,2,1
164,8,1.0,,3.0,459.0,2,1
165,8,1.0,,4.0,487.0,2,1
166,8,1.0,,3.0,373.0,2,1
167,8,1.0,,3.0,391.0,2,1
168,8,1.0,,3.0,353.0,2,1
169,8,1.0,,3.0,403.0,2,1
170,8,1.0,,3.0,457.0,2,1
171,8,1.0,,3.0,384.0,2,1
172,8,1.0,,4.0,466.0,2,1
173,8,1.0,,3.0,331.0,2,1
174,8,1.0,,3.0,0.0,2,1
175,8,1.0,,4.0,0.0,2,1
176,8,1.0,,3.0,329.0,2,1
177,9,1.0,,3.0,0.0,2,1
178,9,1.0,,3.0,0.0,2,1
179,9,1.0,,3.0,490.0,2,1
180,9,1.0,,4.0,0.0,2,1
181,9,1.0,,3.0,387.0,2,1
182,9,1.0,,3.0,437.0,2,1
183,9,1.0,,3.0,364.0,2,1
184,9,1.0,,3.0,387.0,2,1
185,9,1.0,,3.0,460.0,2,1
186,9,1.0,,3.0,432.0,2,1
187,9,1.0,,4.0,0.0,2,1
188,9,1.0,,3.0,363.0,2,1
189,9,1.0,,3.0,377.0,2,1
190,9,1.0,,4.0,0.0,2,1
191,9,1.0,,4.0,408.0,2,1
192,9,1.0,,3.0,374.0,2,1
193,9,1.0,,4.0,292.0,2,1
194,9,1.0,,3.0,454.0,2,1
195,9,1.0,,3.0,0.0,2,1
196,9,1.0,,3.0,403.0,2,1
197,9,1.0,,3.0,409.0,2,1
198,9,1.0,,3.0,0.0,2,1
199,10,1.0,,3.0,0.0,2,1
200,10,1.0,,3.0,269.0,2,1
201,10,1.0,,3.0,341.0,2,1
202,10,1.0,,4.0,469.0,2,1
203,10,1.0,,4.0,372.0,2,1
204,10,1.0,,3.0,324.0,2,1
205,10,1.0,,3.0,334.0,2,1
206,10,1.0,,3.0,0.0,2,1
207,10,1.0,,3.0,437.0,2,1
208,10,1.0,,4.0,0.0,2,1
209,10,1.0,,3.0,0.0,2,1
210,10,1.0,,3.0,484.0,2,1
211,10,1.0,,4.0,0.0,2,1
212,10,1.0,,3.0,0.0,2,1
213,10,1.0,,3.0,0.0,2,1
214,10,1.0,,3.0,0.0,2,1
215,10,1.0,,4.0,0.0,2,1
216,10,1.0,,3.0,0.0,2,1
217,10,1.0,,3.0,389.0,2,1
218,10,1.0,,3.0,0.0,2,1
219,10,1.0,,3.0,433.0,2,1
220,10,1.0,,3.0,485.0,2,1
221,11,,,,,2,1
222,12,1.0,,3.0,0.0,2,1
223,12,1.0,,3.0,0.0,2,1
224,12,1.0,,3.0,458.0,2,1
225,12,1.0,,3.0,495.0,2,1
226,12,1.0,,3.0,480.0,2,1
227,12,1.0,,3.0,439.0,2,1
228,12,1.0,,3.0,399.0,2,1
229,12,1.0,,3.0,430.0,2,1
230,12,1.0,,3.0,408.0,2,1
231,12,1.0,,3.0,429.0,2,1
232,12,1.0,,3.0,0.0,2,1
233,12,1.0,,3.0,435.0,2,1
234,12,1.0,,4.0,0.0,2,1
235,12,1.0,,4.0,0.0,2,1
236,12,1.0,,4.0,0.0,2,1
237,12,1.0,,3.0,494.0,2,1
238,12,1.0,,4.0,416.0,2,1
239,12,1.0,,3.0,487.0,2,1
240,12,1.0,,3.0,0.0,2,1
241,12,1.0,,3.0,0.0,2,1
242,12,1.0,,3.0,0.0,2,1
243,12,1.0,,4.0,350.0,2,1
244,13,1.0,,3.0,0.0,2,1
245,13,1.0,,4.0,0.0,2,1
246,13,1.0,,3.0,382.0,2,1
247,13,1.0,,3.0,0.0,2,1
248,13,1.0,,4.0,0.0,2,1
249,13,1.0,,3.0,0.0,2,1
250,13,1.0,,3.0,0.0,2,1
251,13,1.0,,4.0,0.0,2,1
252,13,1.0,,3.0,390.0,2,1
253,13,1.0,,4.0,461.0,2,1
254,13,1.0,,4.0,454.0,2,1
255,13,1.0,,3.0,417.0,2,1
256,13,1.0,,3.0,420.0,2,1
257,13,1.0,,3.0,0.0,2,1
258,13,1.0,,3.0,474.0,2,1
259,13,1.0,,3.0,381.0,2,1
260,13,1.0,,3.0,403.0,2,1
261,13,1.0,,3.0,0.0,2,1
262,13,1.0,,3.0,471.0,2,1
263,13,1.0,,3.0,457.0,2,1
264,13,1.0,,4.0,0.0,2,1
265,13,1.0,,3.0,0.0,2,1
266,14,1.0,,3.0,0.0,2,1
267,14,1.0,,3.0,0.0,2,1
268,14,1.0,,3.0,430.0,2,1
269,14,1.0,,4.0,0.0,2,1
270,14,1.0,,3.0,456.0,2,1
271,14,1.0,,3.0,395.0,2,1
272,14,1.0,,4.0,0.0,2,1
273,14,1.0,,4.0,431.0,2,1
274,14,1.0,,3.0,372.0,2,1
275,14,1.0,,3.0,461.0,2,1
276,14,1.0,,4.0,344.0,2,1
277,14,1.0,,3.0,383.0,2,1
278,14,1.0,,3.0,479.0,2,1
279,14,1.0,,3.0,467.0,2,1
280,14,1.0,,3.0,425.0,2,1
281,14,1.0,,3.0,0.0,2,1
282,14,1.0,,3.0,428.0,2,1
283,14,1.0,,3.0,381.0,2,1
284,14,1.0,,3.0,428.0,2,1
285,14,1.0,,3.0,425.0,2,1
286,14,1.0,,4.0,407.0,2,1
287,14,1.0,,3.0,441.0,2,1
288,15,1.0,,3.0,0.0,2,1
289,15,1.0,,3.0,286.0,2,1
290,15,1.0,,3.0,304.0,2,1
291,15,1.0,,3.0,362.0,2,1
292,15,1.0,,3.0,468.0,2,1
293,15,1.0,,3.0,410.0,2,1
294,15,1.0,,3.0,391.0,2,1
295,15,1.0,,4.0,380.0,2,1
296,15,1.0,,4.0,390.0,2,1
297,15,1.0,,3.0,337.0,2,1
298,15,1.0,,4.0,267.0,2,1
299,15,1.0,,3.0,418.0,2,1
300,15,1.0,,3.0,455.0,2,1
301,15,1.0,,3.0,453.0,2,1
302,15,1.0,,3.0,389.0,2,1
303,15,1.0,,3.0,327.0,2,1
304,15,1.0,,4.0,294.0,2,1
305,15,1.0,,3.0,375.0,2,1
306,15,1.0,,4.0,484.0,2,1
307,15,1.0,,3.0,361.0,2,1
308,15,1.0,,3.0,488.0,2,1
309,15,1.0,,3.0,440.0,2,1
310,16,1.0,,3.0,0.0,2,1
311,16,1.0,,3.0,307.0,2,1
312,16,1.0,,3.0,309.0,2,1
313,16,1.0,,4.0,474.0,2,1
314,16,1.0,,4.0,344.0,2,1
315,16,1.0,,3.0,393.0,2,1
316,16,1.0,,3.0,418.0,2,1
317,16,1.0,,3.0,453.0,2,1
318,16,1.0,,3.0,412.0,2,1
319,16,1.0,,3.0,454.0,2,1
320,16,1.0,,3.0,435.0,2,1
321,16,1.0,,3.0,485.0,2,1
322,16,1.0,,3.0,356.0,2,1
323,16,1.0,,4.0,394.0,2,1
324,16,1.0,,4.0,445.0,2,1
325,16,1.0,,3.0,409.0,2,1
326,16,1.0,,3.0,410.0,2,1
327,16,1.0,,3.0,393.0,2,1
328,16,1.0,,4.0,0.0,2,1
329,16,1.0,,3.0,397.0,2,1
330,16,1.0,,3.0,0.0,2,1
331,16,1.0,,3.0,0.0,2,1
332,17,1.0,,3.0,0.0,2,1
333,17,1.0,,3.0,0.0,2,1
334,17,1.0,,3.0,344.0,2,1
335,17,1.0,,3.0,0.0,2,1
336,17,1.0,,4.0,487.0,2,1
337,17,1.0,,4.0,477.0,2,1
338,17,1.0,,3.0,357.0,2,1
339,17,1.0,,3.0,0.0,2,1
340,17,1.0,,3.0,478.0,2,1
341,17,1.0,,4.0,432.0,2,1
342,17,1.0,,3.0,361.0,2,1
343,17,1.0,,3.0,0.0,2,1
344,17,1.0,,3.0,0.0,2,1
345,17,1.0,,3.0,376.0,2,1
346,17,1.0,,3.0,0.0,2,1
347,17,1.0,,3.0,341.0,2,1
348,17,1.0,,4.0,0.0,2,1
349,17,1.0,,3.0,0.0,2,1
350,17,1.0,,3.0,0.0,2,1
351,17,1.0,,3.0,0.0,2,1
352,17,1.0,,3.0,0.0,2,1
353,17,1.0,,4.0,465.0,2,1
354,18,1.0,,3.0,0.0,2,1
355,18,1.0,,3.0,309.0,2,1
356,18,1.0,,3.0,266.0,2,1
357,18,1.0,,3.0,365.0,2,1
358,18,1.0,,3.0,385.0,2,1
359,18,1.0,,3.0,422.0,2,1
360,18,1.0,,3.0,446.0,2,1
361,18,1.0,,3.0,0.0,2,1
362,18,1.0,,3.0,0.0,2,1
363,18,1.0,,4.0,410.0,2,1
364,18,1.0,,4.0,403.0,2,1
365,18,1.0,,3.0,454.0,2,1
366,18,1.0,,3.0,372.0,2,1
367,18,1.0,,4.0,350.0,2,1
368,18,1.0,,3.0,317.0,2,1
369,18,1.0,,4.0,417.0,2,1
370,18,1.0,,3.0,0.0,2,1
371,18,1.0,,3.0,487.0,2,1
372,18,1.0,,3.0,0.0,2,1
373,18,1.0,,3.0,453.0,2,1
374,18,1.0,,4.0,314.0,2,1
375,18,1.0,,3.0,385.0,2,1
376,19,1.0,,3.0,0.0,2,1
377,19,1.0,,3.0,448.0,2,1
378,19,1.0,,3.0,452.0,2,1
379,19,1.0,,4.0,0.0,2,1
380,19,1.0,,3.0,0.0,2,1
381,19,1.0,,3.0,374.0,2,1
382,19,1.0,,4.0,498.0,2,1
383,19,1.0,,4.0,458.0,2,1
384,19,1.0,,3.0,323.0,2,1
385,19,1.0,,3.0,351.0,2,1
386,19,1.0,,4.0,438.0,2,1
387,19,1.0,,3.0,392.0,2,1
388,19,1.0,,3.0,0.0,2,1
389,19,1.0,,3.0,485.0,2,1
390,19,1.0,,3.0,0.0,2,1
391,19,1.0,,3.0,403.0,2,1
392,19,1.0,,3.0,396.0,2,1
393,19,1.0,,3.0,398.0,2,1
394,19,1.0,,3.0,359.0,2,1
395,19,1.0,,3.0,432.0,2,1
396,19,1.0,,4.0,0.0,2,1
397,19,1.0,,3.0,373.0,2,1
398,20,2.0,relax_music,3.0,0.0,2,1
399,20,2.0,relax_music,3.0,380.0,2,1
400,20,2.0,relax_music,3.0,400.0,2,1
401,20,2.0,relax_music,4.0,0.0,2,1
402,20,2.0,relax_music,4.0,421.0,2,1
403,20,2.0,relax_music,3.0,330.0,2,1
404,20,2.0,relax_music,4.0,0.0,2,1
405,20,2.0,relax_music,4.0,0.0,2,1
406,20,2.0,relax_music,3.0,0.0,2,1
407,20,2.0,relax_music,3.0,0.0,2,1
408,20,2.0,relax_music,3.0,443.0,2,1
409,20,2.0,relax_music,3.0,395.0,2,1
410,20,2.0,relax_music,3.0,426.0,2,1
411,20,2.0,relax_music,3.0,345.0,2,1
412,20,2.0,relax_music,4.0,462.0,2,1
413,20,2.0,relax_music,3.0,363.0,2,1
414,20,2.0,relax_music,3.0,427.0,2,1
415,20,2.0,relax_music,3.0,0.0,2,1
416,20,2.0,relax_music,3.0,377.0,2,1
417,20,2.0,relax_music,3.0,445.0,2,1
418,20,2.0,relax_music,3.0,402.0,2,1
419,20,2.0,relax_music,3.0,430.0,2,1
420,21,2.0,,3.0,0.0,2,1
421,21,2.0,,3.0,342.0,2,1
422,21,2.0,,3.0,256.0,2,1
423,21,2.0,,3.0,375.0,2,1
424,21,2.0,,3.0,346.0,2,1
425,21,2.0,,3.0,384.0,2,1
426,21,2.0,,4.0,406.0,2,1
427,21,2.0,,3.0,439.0,2,1
428,21,2.0,,4.0,428.0,2,1
429,21,2.0,,4.0,0.0,2,1
430,21,2.0,,4.0,425.0,2,1
431,21,2.0,,3.0,381.0,2,1
432,21,2.0,,3.0,401.0,2,1
433,21,2.0,,3.0,443.0,2,1
434,21,2.0,,3.0,427.0,2,1
435,21,2.0,,4.0,383.0,2,1
436,21,2.0,,3.0,460.0,2,1
437,21,2.0,,3.0,481.0,2,1
438,21,2.0,,3.0,0.0,2,1
439,21,2.0,,3.0,0.0,2,1
440,21,2.0,,3.0,399.0,2,1
441,21,2.0,,3.0,428.0,2,1
442,22,2.0,,3.0,0.0,2,1
443,22,2.0,,3.0,301.0,2,1
444,22,2.0,,3.0,349.0,2,1
445,22,2.0,,3.0,445.0,2,1
446,22,2.0,,3.0,0.0,2,1
447,22,2.0,,4.0,422.0,2,1
448,22,2.0,,3.0,399.0,2,1
449,22,2.0,,3.0,417.0,2,1
450,22,2.0,,3.0,475.0,2,1
451,22,2.0,,3.0,433.0,2,1
452,22,2.0,,3.0,434.0,2,1
453,22,2.0,,3.0,402.0,2,1
454,22,2.0,,3.0,0.0,2,1
455,22,2.0,,4.0,0.0,2,1
456,22,2.0,,3.0,471.0,2,1
457,22,2.0,,4.0,0.0,2,1
458,22,2.0,,3.0,0.0,2,1
459,22,2.0,,4.0,444.0,2,1
460,22,2.0,,4.0,337.0,2,1
461,22,2.0,,3.0,0.0,2,1
462,22,2.0,,3.0,0.0,2,1
463,22,2.0,,3.0,471.0,2,1
464,23,2.0,,3.0,0.0,2,1
465,23,2.0,,3.0,309.0,2,1
466,23,2.0,,3.0,295.0,2,1
467,23,2.0,,3.0,429.0,2,1
468,23,2.0,,3.0,380.0,2,1
469,23,2.0,,3.0,380.0,2,1
470,23,2.0,,3.0,372.0,2,1
471,23,2.0,,3.0,420.0,2,1
472,23,2.0,,4.0,0.0,2,1
473,23,2.0,,3.0,437.0,2,1
474,23,2.0,,4.0,0.0,2,1
475,23,2.0,,3.0,428.0,2,1
476,23,2.0,,4.0,0.0,2,1
477,23,2.0,,3.0,409.0,2,1
478,23,2.0,,3.0,0.0,2,1
479,23,2.0,,3.0,480.0,2,1
480,23,2.0,,3.0,0.0,2,1
481,23,2.0,,4.0,0.0,2,1
482,23,2.0,,3.0,430.0,2,1
483,23,2.0,,4.0,450.0,2,1
484,23,2.0,,3.0,0.0,2,1
485,23,2.0,,3.0,0.0,2,1
486,24,2.0,,3.0,0.0,2,1
487,24,2.0,,3.0,341.0,2,1
488,24,2.0,,3.0,236.0,2,1
489,24,2.0,,3.0,428.0,2,1
490,24,2.0,,3.0,452.0,2,1
491,24,2.0,,3.0,460.0,2,1
492,24,2.0,,4.0,0.0,2,1
493,24,2.0,,3.0,494.0,2,1
494,24,2.0,,3.0,0.0,2,1
495,24,2.0,,3.0,0.0,2,1
496,24,2.0,,3.0,0.0,2,1
497,24,2.0,,3.0,471.0,2,1
498,24,2.0,,4.0,0.0,2,1
499,24,2.0,,3.0,0.0,2,1
500,24,2.0,,3.0,0.0,2,1
501,24,2.0,,4.0,0.0,2,1
502,24,2.0,,3.0,0.0,2,1
503,24,2.0,,4.0,0.0,2,1
504,24,2.0,,4.0,0.0,2,1
505,24,2.0,,3.0,474.0,2,1
506,24,2.0,,3.0,0.0,2,1
507,24,2.0,,3.0,484.0,2,1
508,25,2.0,,3.0,0.0,2,1
509,25,2.0,,3.0,465.0,2,1
510,25,2.0,,3.0,473.0,2,1
511,25,2.0,,3.0,0.0,2,1
512,25,2.0,,4.0,0.0,2,1
513,25,2.0,,4.0,449.0,2,1
514,25,2.0,,3.0,401.0,2,1
515,25,2.0,,3.0,442.0,2,1
516,25,2.0,,3.0,0.0,2,1
517,25,2.0,,3.0,436.0,2,1
518,25,2.0,,4.0,0.0,2,1
519,25,2.0,,3.0,495.0,2,1
520,25,2.0,,3.0,430.0,2,1
521,25,2.0,,3.0,429.0,2,1
522,25,2.0,,3.0,497.0,2,1
523,25,2.0,,3.0,434.0,2,1
524,25,2.0,,3.0,394.0,2,1
525,25,2.0,,4.0,0.0,2,1
526,25,2.0,,3.0,0.0,2,1
527,25,2.0,,3.0,452.0,2,1
528,25,2.0,,4.0,0.0,2,1
529,25,2.0,,3.0,0.0,2,1
530,26,2.0,,3.0,0.0,2,1
531,26,2.0,,3.0,0.0,2,1
532,26,2.0,,3.0,362.0,2,1
533,26,2.0,,4.0,0.0,2,1
534,26,2.0,,3.0,369.0,2,1
535,26,2.0,,3.0,400.0,2,1
536,26,2.0,,3.0,496.0,2,1
537,26,2.0,,3.0,444.0,2,1
538,26,2.0,,3.0,413.0,2,1
539,26,2.0,,3.0,427.0,2,1
540,26,2.0,,4.0,401.0,2,1
541,26,2.0,,3.0,455.0,2,1
542,26,2.0,,3.0,0.0,2,1
543,26,2.0,,4.0,0.0,2,1
544,26,2.0,,4.0,432.0,2,1
545,26,2.0,,3.0,370.0,2,1
546,26,2.0,,4.0,0.0,2,1
547,26,2.0,,3.0,436.0,2,1
548,26,2.0,,3.0,439.0,2,1
549,26,2.0,,3.0,377.0,2,1
550,26,2.0,,3.0,0.0,2,1
551,26,2.0,,3.0,415.0,2,1
552,27,2.0,,3.0,0.0,2,1
553,27,2.0,,3.0,268.0,2,1
554,27,2.0,,3.0,311.0,2,1
555,27,2.0,,4.0,0.0,2,1
556,27,2.0,,4.0,339.0,2,1
557,27,2.0,,3.0,394.0,2,1
558,27,2.0,,3.0,438.0,2,1
559,27,2.0,,3.0,0.0,2,1
560,27,2.0,,3.0,0.0,2,1
561,27,2.0,,4.0,355.0,2,1
562,27,2.0,,3.0,0.0,2,1
563,27,2.0,,3.0,396.0,2,1
564,27,2.0,,4.0,0.0,2,1
565,27,2.0,,3.0,0.0,2,1
566,27,2.0,,3.0,431.0,2,1
567,27,2.0,,3.0,0.0,2,1
568,27,2.0,,4.0,0.0,2,1
569,27,2.0,,3.0,479.0,2,1
570,27,2.0,,3.0,356.0,2,1
571,27,2.0,,3.0,472.0,2,1
572,27,2.0,,3.0,420.0,2,1
573,27,2.0,,3.0,0.0,2,1
574,28,,,,,2,1
575,29,2.0,,3.0,0.0,2,1
576,29,2.0,,3.0,396.0,2,1
577,29,2.0,,3.0,307.0,2,1
578,29,2.0,,3.0,474.0,2,1
579,29,2.0,,3.0,447.0,2,1
580,29,2.0,,3.0,376.0,2,1
581,29,2.0,,3.0,445.0,2,1
582,29,2.0,,3.0,405.0,2,1
583,29,2.0,,3.0,359.0,2,1
584,29,2.0,,3.0,0.0,2,1
585,29,2.0,,3.0,416.0,2,1
586,29,2.0,,3.0,0.0,2,1
587,29,2.0,,4.0,0.0,2,1
588,29,2.0,,4.0,444.0,2,1
589,29,2.0,,4.0,0.0,2,1
590,29,2.0,,3.0,465.0,2,1
591,29,2.0,,4.0,418.0,2,1
592,29,2.0,,3.0,0.0,2,1
593,29,2.0,,3.0,0.0,2,1
594,29,2.0,,3.0,487.0,2,1
595,29,2.0,,3.0,0.0,2,1
596,29,2.0,,4.0,0.0,2,1
597,30,2.0,,3.0,465.0,2,1
598,30,2.0,,4.0,415.0,2,1
599,30,2.0,,3.0,371.0,2,1
600,30,2.0,,3.0,393.0,2,1
601,30,2.0,,4.0,0.0,2,1
602,30,2.0,,3.0,395.0,2,1
603,30,2.0,,3.0,0.0,2,1
604,30,2.0,,4.0,0.0,2,1
605,30,2.0,,3.0,383.0,2,1
606,30,2.0,,4.0,489.0,2,1
607,30,2.0,,4.0,490.0,2,1
608,30,2.0,,3.0,481.0,2,1
609,30,2.0,,3.0,461.0,2,1
610,30,2.0,,3.0,489.0,2,1
611,30,2.0,,3.0,476.0,2,1
612,30,2.0,,3.0,0.0,2,1
613,30,2.0,,3.0,423.0,2,1
614,30,2.0,,3.0,0.0,2,1
615,30,2.0,,3.0,358.0,2,1
616,30,2.0,,3.0,447.0,2,1
617,30,2.0,,4.0,0.0,2,1
618,30,2.0,,3.0,339.0,2,1
619,31,2.0,,3.0,498.0,2,1
620,31,2.0,,3.0,479.0,2,1
621,31,2.0,,3.0,466.0,2,1
622,31,2.0,,4.0,0.0,2,1
623,31,2.0,,3.0,475.0,2,1
624,31,2.0,,3.0,0.0,2,1
625,31,2.0,,4.0,0.0,2,1
626,31,2.0,,4.0,463.0,2,1
627,31,2.0,,3.0,390.0,2,1
628,31,2.0,,3.0,0.0,2,1
629,31,2.0,,4.0,0.0,2,1
630,31,2.0,,3.0,0.0,2,1
631,31,2.0,,3.0,464.0,2,1
632,31,2.0,,3.0,0.0,2,1
633,31,2.0,,3.0,460.0,2,1
634,31,2.0,,3.0,454.0,2,1
635,31,2.0,,3.0,458.0,2,1
636,31,2.0,,3.0,419.0,2,1
637,31,2.0,,3.0,431.0,2,1
638,31,2.0,,3.0,391.0,2,1
639,31,2.0,,4.0,432.0,2,1
640,31,2.0,,3.0,397.0,2,1
641,32,2.0,,3.0,0.0,2,1
642,32,2.0,,3.0,320.0,2,1
643,32,2.0,,3.0,310.0,2,1
644,32,2.0,,3.0,384.0,2,1
645,32,2.0,,3.0,381.0,2,1
646,32,2.0,,3.0,407.0,2,1
647,32,2.0,,3.0,475.0,2,1
648,32,2.0,,4.0,0.0,2,1
649,32,2.0,,4.0,315.0,2,1
650,32,2.0,,3.0,456.0,2,1
651,32,2.0,,4.0,0.0,2,1
652,32,2.0,,3.0,423.0,2,1
653,32,2.0,,3.0,470.0,2,1
654,32,2.0,,3.0,443.0,2,1
655,32,2.0,,3.0,435.0,2,1
656,32,2.0,,3.0,0.0,2,1
657,32,2.0,,4.0,323.0,2,1
658,32,2.0,,3.0,0.0,2,1
659,32,2.0,,4.0,442.0,2,1
660,32,2.0,,3.0,386.0,2,1
661,32,2.0,,3.0,421.0,2,1
662,32,2.0,,3.0,483.0,2,1
