timestamp,mean_temp,temp_std,max_temp_rate,min_temp_rate,block
1623676769.5,30.34733333333334,0.0063968382994959196,0.010000000000001563,-0.010000000000001563,1.0
1623676777.0,30.35000000000001,7.226896453227138e-15,0.0,0.0,1.0
1623676784.5,30.381666666666668,0.01261726603899775,0.010000000000001563,-0.010000000000001563,1.0
1623676792.0,30.371,0.004025778999364539,0.010000000000001563,0.0,1.0
1623676799.5,30.397666666666662,0.009714309861845549,0.010000000000001563,0.0,1.0
1623676807.0,30.404666666666664,0.00860366134304141,0.010000000000001563,-0.010000000000001563,1.0
1623676814.5,30.409999999999993,7.226896453227138e-15,0.0,0.0,1.0
1623676822.0,30.408999999999995,0.004025778999364539,0.0,-0.010000000000001563,1.0
1623676829.5,30.389999999999997,3.613448226613569e-15,0.0,0.0,1.0
1623676837.0,30.37033333333334,0.0018257418583508386,0.0,-0.010000000000001563,1.0
1623676844.5,30.37,0.0,0.0,0.0,1.0
1623676852.0,30.350333333333342,0.0018257418583501903,0.0,-0.010000000000001563,1.0
1623676859.5,30.337000000000003,0.009523111632887755,0.0,-0.010000000000001563,1.0
1623676867.0,30.323666666666657,0.008899179866641974,0.010000000000001563,-0.010000000000001563,1.0
1623676874.5,30.309999999999988,1.0840344679840707e-14,0.0,0.0,1.0
1623676882.0,30.292999999999992,0.01235955584516064,0.010000000000001563,-0.010000000000001563,1.0
1623676889.5,30.287333333333326,0.006396838299494642,0.010000000000001563,-0.010000000000001563,1.0
1623676897.0,30.27833333333333,0.00949894125981775,0.010000000000001563,-0.010000000000001563,1.0
1623676904.5,30.24666666666667,0.010933445471810336,0.0,-0.010000000000001563,1.0
1623676912.0,30.230000000000004,3.613448226613569e-15,0.0,0.0,1.0
1623676919.5,30.230000000000004,3.613448226613569e-15,0.0,0.0,1.0
1623676927.0,30.230000000000004,3.613448226613569e-15,0.0,0.0,1.0
1623676934.5,30.219666666666672,0.009994251221140086,0.0,-0.010000000000001563,1.0
1623676942.0,30.20200000000001,0.009613209303008224,0.010000000000001563,-0.010000000000001563,1.0
1623676949.5,30.181333333333324,0.012521246311585698,0.010000000000001563,-0.010000000000001563,1.0
1623676957.0,30.168999999999997,0.010938700673014582,0.010000000000001563,-0.010000000000001563,1.0
1623676964.5,30.162999999999997,0.009523111632887755,0.010000000000001563,0.0,1.0
1623676972.0,30.167333333333325,0.006396838299495921,0.010000000000001563,-0.010000000000001563,1.0
1623676979.5,30.159666666666666,0.009994251221141861,0.0,-0.010000000000001563,1.0
1623676987.0,30.14999999999999,7.226896453227138e-15,0.0,0.0,1.0
1623676994.5,30.131666666666668,0.005306686305052308,0.0,-0.010000000000001563,1.0
1623677002.0,30.129,0.004025778999364539,0.0,-0.010000000000001563,1.0
1623677009.5,30.115000000000002,0.008610338613229969,0.010000000000001563,0.0,1.0
1623677017.0,30.115666666666666,0.008976341829702911,0.0,-0.010000000000001563,1.0
1623677024.5,30.110000000000003,3.613448226613569e-15,0.0,0.0,1.0
1623677032.0,30.098333333333343,0.00912870929175263,0.010000000000001563,-0.010000000000001563,1.0
1623677039.5,30.106,0.007701320979389329,0.010000000000001563,-0.010000000000001563,1.0
1623677047.0,30.09800000000001,0.009613209303008274,0.010000000000001563,-0.010000000000001563,1.0
1623677054.5,30.07700000000001,0.009523111632886046,0.0,-0.010000000000001563,1.0
1623677062.0,30.07000000000001,1.0840344679840707e-14,0.0,0.0,1.0
1623677069.5,30.056999999999995,0.009153857298880803,0.010000000000001563,-0.010000000000001563,1.0
1623677077.0,30.049999999999994,7.226896453227138e-15,0.0,0.0,1.0
1623677084.5,30.047333333333324,0.006396838299494925,0.010000000000001563,-0.010000000000001563,1.0
1623677092.0,30.04366666666666,0.009278574999588314,0.0,-0.010000000000001563,1.0
1623677099.5,30.029999999999994,7.226896453227138e-15,0.0,0.0,1.0
1623677107.0,30.024666666666665,0.008603661343041275,0.010000000000001563,-0.010000000000001563,1.0
1623677114.5,30.027666666666665,0.006260623155792718,0.0,-0.010000000000001563,1.0
1623677122.0,30.00466666666667,0.008603661343042872,0.010000000000001563,-0.010000000000001563,1.0
1623677129.5,30.009999999999998,3.613448226613569e-15,0.0,0.0,1.0
1623677137.0,30.009999999999998,3.613448226613569e-15,0.0,0.0,1.0
1623677144.5,30.009999999999998,3.613448226613569e-15,0.0,0.0,1.0
1623677152.0,30.009999999999998,3.613448226613569e-15,0.0,0.0,1.0
1623677159.5,30.01233333333333,0.006260623155792868,0.010000000000001563,0.0,1.0
1623677167.0,30.01833333333333,0.00949894125981775,0.010000000000001563,-0.010000000000001563,1.0
1623677174.5,30.009999999999998,3.613448226613569e-15,0.0,0.0,1.0
1623677182.0,30.009999999999998,3.613448226613569e-15,0.0,0.0,1.0
1623677189.5,29.991666666666667,0.0053066863050531534,0.0,-0.010000000000001563,1.0
1623677197.0,29.98366666666667,0.008899179866642125,0.010000000000001563,-0.010000000000001563,1.0
1623677204.5,29.977666666666664,0.00971430986184555,0.010000000000001563,0.0,1.0
1623677212.0,29.990000000000002,3.613448226613569e-15,0.0,0.0,1.0
1623677219.5,29.990000000000002,3.613448226613569e-15,0.0,0.0,1.0
1623677227.0,29.990000000000002,3.613448226613569e-15,0.0,0.0,1.0
1623677234.5,29.977000000000007,0.009523111632886046,0.0,-0.010000000000001563,1.0
