timestamp,mean_temp,temp_std,max_temp_rate,min_temp_rate,block
1624262452.5,32.64233333333333,0.009352607356656285,0.00999999999999801,-0.00999999999999801,1.0
1624262460.0,32.61933333333333,0.00980265035707277,0.010000000000005116,-0.010000000000005116,1.0
1624262467.5,32.617000000000004,0.009523111632887793,0.0,-0.010000000000005116,1.0
1624262475.0,32.61,0.0,0.0,0.0,1.0
1624262482.5,32.59966666666667,0.00999425122113831,0.0,-0.00999999999999801,1.0
1624262490.0,32.59000000000001,7.226896453227138e-15,0.0,0.0,1.0
1624262497.5,32.579666666666675,0.009643054793329511,0.010000000000005116,-0.010000000000005116,1.0
1624262505.0,32.55833333333332,0.009498941259819472,0.010000000000005116,-0.010000000000005116,1.0
1624262512.5,32.54999999999999,7.226896453227138e-15,0.0,0.0,1.0
1624262520.0,32.53033333333333,0.0018257418583501907,0.0,-0.00999999999999801,1.0
1624262527.5,32.517999999999994,0.013871329896713682,0.015000000000000568,-0.015000000000000568,1.0
1624262535.0,32.50666666666667,0.01510499650911015,0.0,-0.015000000000000568,1.0
1624262542.5,32.48766666666667,0.0062606231557937545,0.0,-0.010000000000005116,1.0
1624262550.0,32.470000000000006,7.226896453227138e-15,0.0,0.0,1.0
1624262557.5,32.45966666666668,0.009643054793326099,0.00999999999999801,-0.00999999999999801,1.0
1624262565.0,32.45000000000001,7.226896453227138e-15,0.0,0.0,1.0
1624262572.5,32.43166666666666,0.005306686305052961,0.0,-0.010000000000005116,1.0
1624262580.0,32.429999999999986,1.4453792906454277e-14,0.0,0.0,1.0
1624262587.5,32.42499999999999,0.008610338613231463,0.0,-0.010000000000005116,1.0
1624262595.0,32.40999999999999,7.226896453227138e-15,0.0,0.0,1.0
1624262602.5,32.40233333333333,0.009714309861843838,0.0,-0.00999999999999801,1.0
1624262610.0,32.37033333333333,0.0018257418583501907,0.0,-0.010000000000005116,1.0
1624262617.5,32.346500000000006,0.012258002312350793,0.0,-0.015000000000000568,1.0
1624262625.0,32.32916666666667,0.00416953923968331,0.0,-0.00999999999999801,1.0
1624262632.5,32.292,0.018643663987975564,0.0,-0.010000000000005116,1.0
1624262640.0,32.269999999999996,7.226896453227138e-15,0.0,0.0,1.0
1624262647.5,32.257,0.009523111632887797,0.0,-0.010000000000005116,1.0
1624262655.0,32.224000000000004,0.014287684593189078,0.0,-0.010000000000005116,1.0
1624262662.5,32.16566666666666,0.015410102672203408,0.0,-0.015000000000000568,1.0
1624262670.0,32.135666666666665,0.008976341829701345,0.0,-0.00999999999999801,1.0
1624262677.5,32.12500000000001,0.008610338613231463,0.0,-0.010000000000005116,1.0
1624262685.0,32.101000000000006,0.009948141396328257,0.0,-0.00999999999999801,1.0
1624262692.5,32.079666666666675,0.009994251221141857,0.0,-0.010000000000005116,1.0
1624262700.0,32.05566666666666,0.008583598366627277,0.010000000000005116,-0.010000000000005116,1.0
1624262707.5,32.04999999999999,7.226896453227138e-15,0.0,0.0,1.0
1624262715.0,32.04999999999999,7.226896453227138e-15,0.0,0.0,1.0
1624262722.5,32.037,0.009523111632884374,0.0,-0.00999999999999801,1.0
1624262730.0,32.03266666666666,0.006396838299493645,0.00999999999999801,-0.00999999999999801,1.0
1624262737.5,32.0265,0.009390934733689744,0.0,-0.015000000000000568,1.0
1624262745.0,32.02,0.013833991121322945,0.015000000000000568,-0.015000000000000568,1.0
1624262752.5,32.0,0.0,0.0,0.0,1.0
1624262760.0,31.985166666666668,0.01086621887519667,0.0,-0.010000000000001563,1.0
