timestamp,mean_acc,acc_std,activity_count,peak_frequency,block
1624262445.9375,63.725933134624924,2.859728608050701,334610.79523544695,0.03333333333333333,1.0
1624262446.875,63.84943243431247,5.412308241359048,334610.79523544695,0.03333333333333333,1.0
1624262447.8125,63.64902419631228,1.1454793563309869,334610.79523544695,0.03333333333333333,1.0
1624262448.75,63.06266804019093,0.2624151475625802,334610.79523544695,0.03333333333333333,1.0
1624262449.6875,63.16767720662611,0.28385824440697993,334610.79523544695,0.03333333333333333,1.0
1624262450.625,63.09699389891303,0.37512423762527747,334610.79523544695,0.03333333333333333,1.0
1624262451.5625,63.03034831431894,0.6500859696188304,334610.79523544695,0.06666666666666667,1.0
1624262452.5,63.08802531962216,0.8911797318894116,334610.79523544695,0.03333333333333333,1.0
1624262453.4375,62.99859309056915,0.8370320775546737,334610.79523544695,0.06666666666666667,1.0
1624262454.375,63.06135861501812,0.41320817339958327,334610.79523544695,0.03333333333333333,1.0
1624262455.3125,63.10839295488129,0.5226642480233579,334610.79523544695,0.06666666666666667,1.0
1624262456.25,63.222818429023135,0.5002377615109959,334610.79523544695,0.03333333333333333,1.0
1624262457.1875,63.294940264134446,2.7006774934780524,334610.79523544695,0.03333333333333333,1.0
1624262458.125,63.207815538004716,0.6475856329227684,334610.79523544695,0.03333333333333333,1.0
1624262459.0625,63.185489262489696,0.4076171206326496,334610.79523544695,0.03333333333333333,1.0
1624262460.0,62.974481910869244,0.28999653553726246,334610.79523544695,0.03333333333333333,1.0
1624262460.9375,62.944693508134186,0.1825844170812796,334610.79523544695,0.03333333333333333,1.0
1624262461.875,63.19100912275575,0.17528119614298315,334610.79523544695,0.03333333333333333,1.0
1624262462.8125,63.235928841997286,0.13379148671558466,334610.79523544695,0.06666666666666667,1.0
1624262463.75,63.038117602719794,2.7346554543743204,334610.79523544695,0.03333333333333333,1.0
1624262464.6875,63.1651151393579,0.5267624914571547,334610.79523544695,0.03333333333333333,1.0
1624262465.625,63.060475253017636,0.21122188909214154,334610.79523544695,0.03333333333333333,1.0
1624262466.5625,63.07537753963337,0.31636115227405004,334610.79523544695,0.03333333333333333,1.0
1624262467.5,62.97237087102069,0.3431701336723612,334610.79523544695,0.06666666666666667,1.0
1624262468.4375,63.02074647292504,0.3967723163300203,334610.79523544695,0.06666666666666667,1.0
1624262469.375,63.40021874334409,4.949287301126308,334610.79523544695,0.03333333333333333,1.0
1624262470.3125,63.210572888974006,0.35739726911420205,334610.79523544695,0.03333333333333333,1.0
1624262471.25,62.979079485183355,4.734562631254008,334610.79523544695,0.03333333333333333,1.0
1624262472.1875,63.17434239676473,0.41828393631791105,334610.79523544695,0.06666666666666667,1.0
1624262473.125,63.489735806761324,3.501740530913969,334610.79523544695,0.03333333333333333,1.0
1624262474.0625,63.082512517849835,0.3666452320616732,334610.79523544695,0.06666666666666667,1.0
1624262475.0,63.36515485914485,3.43267509183858,334610.79523544695,0.06666666666666667,1.0
1624262475.9375,62.984774766648734,0.23077290194419037,334610.79523544695,0.03333333333333333,1.0
1624262476.875,63.44196635808104,3.4316334634840056,334610.79523544695,0.03333333333333333,1.0
1624262477.8125,63.13584195143191,0.26022752076751543,334610.79523544695,0.06666666666666667,1.0
1624262478.75,62.984414370945565,5.4989227486432055,334610.79523544695,0.03333333333333333,1.0
1624262479.6875,63.1924385940632,0.12746007713389235,334610.79523544695,0.03333333333333333,1.0
1624262480.625,63.11090672099416,3.9801385594461354,334610.79523544695,0.03333333333333333,1.0
1624262481.5625,63.21678415599266,0.0709611936487345,334610.79523544695,0.03333333333333333,1.0
1624262482.5,62.70023419264825,4.336767291236733,334610.79523544695,0.03333333333333333,1.0
1624262483.4375,63.20427323306617,0.14328081873932377,334610.79523544695,0.03333333333333333,1.0
1624262484.375,62.8632704386237,4.264031170285389,334610.79523544695,0.03333333333333333,1.0
1624262485.3125,63.26640384649731,0.1726397442291347,334610.79523544695,0.03333333333333333,1.0
1624262486.25,63.394725932500705,3.582821649990774,334610.79523544695,0.03333333333333333,1.0
1624262487.1875,63.27361815309623,0.12830116579556364,334610.79523544695,0.03333333333333333,1.0
1624262488.125,63.567106026606375,5.7346224421474545,334610.79523544695,0.03333333333333333,1.0
1624262489.0625,63.4311631006668,0.35362316286607154,334610.79523544695,0.03333333333333333,1.0
1624262490.0,63.14175265120755,4.154649095152666,334610.79523544695,0.06666666666666667,1.0
1624262490.9375,63.28774974469341,0.36303165967108414,334610.79523544695,0.03333333333333333,1.0
1624262491.875,62.87336639242854,3.851528825442094,334610.79523544695,0.03333333333333333,1.0
1624262492.8125,63.43388237170588,0.3361556278257449,334610.79523544695,0.03333333333333333,1.0
1624262493.75,63.33113467930309,4.575125424921618,334610.79523544695,0.06666666666666667,1.0
1624262494.6875,63.35908846815456,0.4058730282547626,334610.79523544695,0.03333333333333333,1.0
1624262495.625,62.85456371512529,3.695825256345087,334610.79523544695,0.03333333333333333,1.0
1624262496.5625,63.33297808011719,0.37216167703985237,334610.79523544695,0.03333333333333333,1.0
1624262497.5,63.40526172083778,3.4947427677124456,334610.79523544695,0.03333333333333333,1.0
1624262498.4375,62.95992422716258,0.391206766847624,334610.79523544695,0.03333333333333333,1.0
1624262499.375,63.052679332863015,3.336262974494225,334610.79523544695,0.06666666666666667,1.0
1624262500.3125,63.17785162019822,0.4832340650286508,334610.79523544695,0.03333333333333333,1.0
1624262501.25,63.35981992494598,4.479826706748912,334610.79523544695,0.03333333333333333,1.0
1624262502.1875,63.12115742929599,0.4388285181120556,334610.79523544695,0.03333333333333333,1.0
1624262503.125,62.91478853214528,4.097440406514575,334610.79523544695,0.06666666666666667,1.0
1624262504.0625,62.96199595752456,0.30011212501380735,334610.79523544695,0.03333333333333333,1.0
1624262505.0,63.039916610312304,4.1897552103052025,334610.79523544695,0.06666666666666667,1.0
