timestamp,mean_pulse_rate,pulse_rate_std,mean_pulse_amplitude,pulse_amplitude_std,block
1635111356.0,0,0,0.0,0.0,1.0
1635111356.46875,0,0,-6.529930475392686,0.0,1.0
1635111356.9375,0,0,0.0,0.0,1.0
1635111357.40625,0,0,495.7009513967378,0.0,1.0
1635111357.875,0,0,50.745727701097316,0.0,1.0
1635111358.34375,0,0,0.0,0.0,1.0
1635111358.8125,0,0,89.68318119802183,0.0,1.0
1635111359.28125,0,0,27.70097404662219,0.0,1.0
1635111359.75,0,0,0.0,0.0,1.0
1635111360.21875,0,0,23.099547791666797,0.0,1.0
1635111360.6875,0,0,28.529901496450243,0.0,1.0
1635111361.15625,0,0,17.310028602839516,0.0,1.0
1635111361.625,0,0,0.0,0.0,1.0
1635111362.09375,0,0,23.632163532359776,0.0,1.0
1635111362.5625,0,0,29.323537255481174,0.0,1.0
1635111363.03125,0,0,0.0,0.0,1.0
1635111363.5,0,0,41.712690378696585,0.0,1.0
1635111363.96875,0,0,0.0,0.0,1.0
1635111364.4375,0,0,38.00458808724411,0.0,1.0
1635111364.90625,0,0,0.0,0.0,1.0
1635111365.375,0,0,17.49316254308064,0.0,1.0
1635111365.84375,0,0,22.100303344168506,0.0,1.0
1635111366.3125,0,0,0.0,0.0,1.0
1635111366.78125,0,0,0.0,0.0,1.0
1635111367.25,0,0,15.677152502127157,0.0,1.0
1635111367.71875,0,0,14.3687485355109,0.0,1.0
1635111368.1875,0,0,0.0,0.0,1.0
1635111368.65625,0,0,14.31950577342818,0.0,1.0
1635111369.125,0,0,0.0,0.0,1.0
1635111369.59375,0,0,15.88968417502959,0.0,1.0
1635111370.0625,0,0,0.0,0.0,1.0
1635111370.53125,0,0,24.576699176112033,0.0,1.0
1635111371.0,0,0,59.15198133928752,0.0,1.0
1635111371.46875,0,0,0.0,0.0,1.0
1635111371.9375,0,0,119.84533798570246,0.0,1.0
1635111372.40625,0,0,0.0,0.0,1.0
1635111372.875,0,0,19.087442571568015,0.0,1.0
1635111373.34375,0,0,15.755261234860823,0.0,1.0
1635111373.8125,0,0,0.0,0.0,1.0
1635111374.28125,0,0,20.81646041212815,0.0,1.0
1635111374.75,0,0,0.0,0.0,1.0
1635111375.21875,0,0,9.691665753521086,0.0,1.0
1635111375.6875,0,0,21.803240534230152,0.0,1.0
1635111376.15625,0,0,0.0,0.0,1.0
1635111376.625,0,0,27.54552596923952,0.0,1.0
1635111377.09375,0,0,0.0,0.0,1.0
1635111377.5625,0,0,8.944309915259282,0.0,1.0
1635111378.03125,0,0,0.0,0.0,1.0
1635111378.5,0,0,22.270215008580887,0.0,1.0
1635111378.96875,0,0,0.0,0.0,1.0
1635111379.4375,0,0,9.260857641153157,0.0,1.0
1635111379.90625,0,0,0.0,0.0,1.0
1635111380.375,0,0,7.716324125457639,0.0,1.0
1635111380.84375,0,0,22.836742153035196,0.0,1.0
1635111381.3125,0,0,15.487162444268407,0.0,1.0
1635111381.78125,0,0,18.571287155196146,0.0,1.0
1635111382.25,0,0,0.0,0.0,1.0
1635111382.71875,0,0,15.133830435046336,0.0,1.0
1635111383.1875,0,0,0.0,0.0,1.0
1635111383.65625,0,0,18.200011649908927,0.0,1.0
1635111384.125,0,0,0.0,0.0,1.0
1635111384.59375,0,0,18.37061261299416,0.0,1.0
1635111385.0625,0,0,16.40607995902985,0.0,1.0
1635111385.53125,0,0,0.0,0.0,1.0
1635111386.0,0,0,14.890548292009553,0.0,1.0
1635111386.46875,0,0,0.0,0.0,1.0
1635111386.9375,0,0,20.031707374017675,0.0,1.0
1635111387.40625,0,0,0.0,0.0,1.0
1635111387.875,0,0,17.083225650760888,0.0,1.0
1635111388.34375,0,0,0.0,0.0,1.0
1635111388.8125,0,0,0.0,0.0,1.0
1635111389.28125,0,0,15.810483516316735,0.0,1.0
1635111389.75,0,0,0.0,0.0,1.0
1635111390.21875,0,0,15.339175833446658,0.0,1.0
1635111390.6875,0,0,0.0,0.0,1.0
1635111391.15625,0,0,17.783290803864602,0.0,1.0
1635111391.625,0,0,19.710098410669683,0.0,1.0
1635111392.09375,0,0,0.0,0.0,1.0
1635111392.5625,0,0,95.92141633697223,0.0,1.0
1635111393.03125,0,0,0.0,0.0,1.0
1635111393.5,0,0,18.30904480714793,0.0,1.0
1635111393.96875,0,0,-29.292554625802723,0.0,1.0
1635111394.4375,0,0,81.50548398263835,0.0,1.0
1635111394.90625,0,0,0.0,0.0,1.0
1635111395.375,0,0,11.943906703288985,0.0,1.0
1635111395.84375,0,0,0.0,0.0,1.0
1635111396.3125,0,0,0.0,0.0,1.0
1635111396.78125,0,0,15.911998861089819,0.0,1.0
1635111397.25,0,0,0.0,0.0,1.0
1635111397.71875,0,0,19.82586406697201,0.0,1.0
1635111398.1875,0,0,0.0,0.0,1.0
1635111398.65625,0,0,17.874495759081803,0.0,1.0
1635111399.125,0,0,0.0,0.0,1.0
1635111399.59375,0,0,18.068028289968098,0.0,1.0
1635111400.0625,0,0,17.50801688281833,0.0,1.0
1635111400.53125,0,0,0.0,0.0,1.0
1635111401.0,0,0,17.774743931933703,0.0,1.0
1635111401.46875,0,0,0.0,0.0,1.0
1635111401.9375,0,0,16.71128570682191,0.0,1.0
1635111402.40625,0,0,16.702482413534977,0.0,1.0
1635111402.875,0,0,0.0,0.0,1.0
1635111403.34375,0,0,14.565241090467218,0.0,1.0
1635111403.8125,0,0,0.0,0.0,1.0
1635111404.28125,0,0,17.145380881314424,0.0,1.0
1635111404.75,0,0,0.0,0.0,1.0
1635111405.21875,0,0,20.093811157758555,0.0,1.0
