timestamp,mean_temp,temp_std,max_temp_rate,min_temp_rate,block
1635111356.0,30.107000000000003,0.007022132498577852,0.010000000000001563,0.0,1.0
1635111363.5,30.12033333333333,0.009994251221140088,0.010000000000001563,0.0,1.0
1635111371.0,30.130999999999997,0.004025778999364539,0.010000000000001563,0.0,1.0
1635111378.5,30.136666666666663,0.00922266074754813,0.010000000000001563,-0.010000000000001563,1.0
1635111386.0,30.153666666666656,0.007648904962571771,0.010000000000001563,0.0,1.0
1635111393.5,30.18566666666668,0.008172001541568635,0.010000000000001563,0.0,1.0
1635111401.0,30.190000000000012,1.0840344679840707e-14,0.0,0.0,1.0
1635111408.5,30.20833333333334,0.005306686305052114,0.010000000000001563,0.0,1.0
1635111416.0,30.230666666666664,0.018742048122232517,0.010000000000001563,0.0,1.0
1635111423.5,30.242,0.009613209303008224,0.010000000000001563,-0.010000000000001563,1.0
1635111431.0,30.26433333333333,0.00897634182970297,0.010000000000001563,0.0,1.0
1635111438.5,30.269999999999996,3.613448226613569e-15,0.0,0.0,1.0
1635111446.0,30.29866666666665,0.010416609195243417,0.010000000000001563,0.0,1.0
1635111453.5,30.307000000000002,0.011788363637137119,0.010000000000001563,-0.010000000000001563,1.0
1635111461.0,30.318333333333324,0.009855274566525546,0.0,-0.010000000000001563,1.0
1635111468.5,30.309999999999988,1.0840344679840707e-14,0.0,0.0,1.0
1635111476.0,30.330666666666673,0.015521583045228257,0.010000000000001563,0.0,1.0
1635111483.5,30.342000000000006,0.009613209303009957,0.010000000000001563,-0.010000000000001563,1.0
1635111491.0,30.369666666666667,0.0018257418583508393,0.010000000000001563,0.0,1.0
1635111498.5,30.375,0.00861033861323004,0.010000000000001563,0.0,1.0
1635111506.0,30.391,0.004025778999364266,0.010000000000001563,0.0,1.0
1635111513.5,30.409999999999993,7.226896453227138e-15,0.0,0.0,1.0
1635111521.0,30.420000000000012,0.015756771943166294,0.010000000000001563,0.0,1.0
1635111528.5,30.450000000000006,7.226896453227138e-15,0.0,0.0,1.0
1635111536.0,30.464333333333336,0.00897634182970291,0.010000000000001563,0.0,1.0
1635111543.5,30.480333333333338,0.009994251221140086,0.010000000000001563,0.0,1.0
1635111551.0,30.501666666666665,0.009498941259819404,0.010000000000001563,-0.010000000000001563,1.0
1635111558.5,30.509999999999998,3.613448226613569e-15,0.0,0.0,1.0
1635111566.0,30.529666666666664,0.00182574185835019,0.010000000000001563,0.0,1.0
1635111573.5,30.545666666666655,0.008172001541568635,0.010000000000001563,0.0,1.0
1635111581.0,30.549999999999994,7.226896453227138e-15,0.0,0.0,1.0
1635111588.5,30.552333333333333,0.006260623155792868,0.010000000000001563,0.0,1.0
1635111596.0,30.578000000000014,0.009613209303008222,0.010000000000001563,-0.010000000000001563,1.0
1635111603.5,30.575000000000006,0.008200084103857724,0.010000000000001563,-0.010000000000001563,1.0
1635111611.0,30.590000000000007,7.226896453227138e-15,0.0,0.0,1.0
1635111618.5,30.600666666666672,0.00944433175501827,0.010000000000001563,-0.010000000000001563,1.0
1635111626.0,30.609666666666666,0.0018257418583501907,0.010000000000001563,0.0,1.0
1635111633.5,30.62033333333333,0.009994251221140088,0.010000000000001563,0.0,1.0
1635111641.0,30.63533333333333,0.00860366134304141,0.010000000000001563,-0.010000000000001563,1.0
1635111648.5,30.640666666666668,0.009444331755018269,0.010000000000001563,-0.010000000000001563,1.0
1635111656.0,30.663999999999994,0.009684683962231256,0.010000000000001563,0.0,1.0
1635111663.5,30.669999999999995,7.226896453227138e-15,0.0,0.0,1.0
1635111671.0,30.679000000000013,0.009948141396330016,0.010000000000001563,0.0,1.0
1635111678.5,30.687333333333346,0.006396838299494922,0.010000000000001563,-0.010000000000001563,1.0
1635111686.0,30.690000000000012,1.0840344679840707e-14,0.0,0.0,1.0
1635111693.5,30.70833333333334,0.005306686305052114,0.010000000000001563,0.0,1.0
1635111701.0,30.719,0.009595257449242157,0.010000000000001563,-0.010000000000001563,1.0
1635111708.5,30.73766666666667,0.00971430986184558,0.010000000000001563,0.0,1.0
1635111716.0,30.741000000000007,0.009948141396330018,0.0,-0.010000000000001563,1.0
1635111723.5,30.738000000000003,0.009247553264475294,0.010000000000001563,-0.010000000000001563,1.0
1635111731.0,30.76133333333333,0.010416609195243417,0.010000000000001563,0.0,1.0
1635111738.5,30.757,0.009523111632886048,0.0,-0.010000000000001563,1.0
1635111746.0,30.752666666666663,0.006396838299494643,0.010000000000001563,-0.010000000000001563,1.0
1635111753.5,30.75,0.0,0.0,0.0,1.0
1635111761.0,30.75,0.0,0.0,0.0,1.0
1635111768.5,30.76566666666666,0.008172001541568635,0.010000000000001563,0.0,1.0
1635111776.0,30.769999999999996,3.613448226613569e-15,0.0,0.0,1.0
1635111783.5,30.76733333333333,0.006396838299494925,0.010000000000001563,-0.010000000000001563,1.0
1635111791.0,30.761,0.00994814139633003,0.0,-0.010000000000001563,1.0
1635111798.5,30.75,0.0,0.0,0.0,1.0
1635111806.0,30.75,0.0,0.0,0.0,1.0
1635111813.5,30.754999999999995,0.008610338613229969,0.010000000000001563,0.0,1.0
1635111821.0,30.75566666666667,0.008976341829702911,0.0,-0.010000000000001563,1.0
1635111828.5,30.76033333333333,0.009994251221140088,0.010000000000001563,0.0,1.0
1635111836.0,30.761999999999997,0.009613209303008274,0.010000000000001563,-0.010000000000001563,1.0
1635111843.5,30.76233333333333,0.00971430986184558,0.0,-0.010000000000001563,1.0
1635111851.0,30.769666666666662,0.0018257418583508386,0.010000000000001563,0.0,1.0
1635111858.5,30.767666666666667,0.006260623155792868,0.0,-0.010000000000001563,1.0
1635111866.0,30.76433333333333,0.00897634182970297,0.010000000000001563,0.0,1.0
1635111873.5,30.77499999999999,0.00861033861323004,0.010000000000001563,0.0,1.0
1635111881.0,30.772999999999993,0.007022132498577975,0.0,-0.010000000000001563,1.0
1635111888.5,30.782999999999994,0.009523111632886045,0.010000000000001563,0.0,1.0
1635111896.0,30.789999999999996,3.613448226613569e-15,0.0,0.0,1.0
