timestamp,mean_pulse_rate,pulse_rate_std,mean_pulse_amplitude,pulse_amplitude_std,block
1635111356.0,0,0,82.6701297886339,0.0,1.0
1635111356.46875,0,0,0.0,0.0,1.0
1635111356.9375,0,0,0.0,0.0,1.0
1635111357.40625,0,0,-32.93174952611546,0.0,1.0
1635111357.875,0,0,0.0,0.0,1.0
1635111358.34375,0,0,240.00394770452144,0.0,1.0
1635111358.8125,0,0,-15.014024742828788,0.0,1.0
1635111359.28125,0,0,41.24830894453552,0.0,1.0
1635111359.75,0,0,0.0,0.0,1.0
1635111360.21875,0,0,31.024598162232472,0.0,1.0
1635111360.6875,0,0,3.5047762147392447,0.0,1.0
1635111361.15625,0,0,57.974283172687144,0.0,1.0
1635111361.625,0,0,0.0,0.0,1.0
1635111362.09375,0,0,19.698141973596574,0.0,1.0
1635111362.5625,0,0,30.926516716486866,0.0,1.0
1635111363.03125,0,0,0.0,0.0,1.0
1635111363.5,0,0,26.5044816510058,0.0,1.0
1635111363.96875,0,0,0.0,0.0,1.0
1635111364.4375,0,0,36.17311764776686,0.0,1.0
1635111364.90625,0,0,0.0,0.0,1.0
1635111365.375,0,0,27.20269686665777,0.0,1.0
1635111365.84375,0,0,14.157533712848346,0.0,1.0
1635111366.3125,0,0,-5.625513471610988,0.0,1.0
1635111366.78125,0,0,0.0,0.0,1.0
1635111367.25,0,0,0.0,0.0,1.0
1635111367.71875,0,0,12.60008405477689,0.0,1.0
1635111368.1875,0,0,0.0,0.0,1.0
1635111368.65625,0,0,0.0,0.0,1.0
1635111369.125,0,0,0.0,0.0,1.0
1635111369.59375,0,0,18.856547786182837,0.0,1.0
1635111370.0625,0,0,0.0,0.0,1.0
1635111370.53125,0,0,35.61870565914285,0.0,1.0
1635111371.0,0,0,16.505364560112096,0.0,1.0
1635111371.46875,0,0,0.0,0.0,1.0
1635111371.9375,0,0,9.339096140118956,0.0,1.0
1635111372.40625,0,0,21.27124522536937,0.0,1.0
1635111372.875,0,0,10.92229543211456,0.0,1.0
1635111373.34375,0,0,24.296607097572128,0.0,1.0
1635111373.8125,0,0,8.18077768755655,0.0,1.0
1635111374.28125,0,0,-3.5966216940934514,0.0,1.0
1635111374.75,0,0,203.5408138318622,0.0,1.0
1635111375.21875,0,0,-47.557190448263306,0.0,1.0
1635111375.6875,0,0,27.259021118196834,0.0,1.0
1635111376.15625,0,0,0.0,0.0,1.0
1635111376.625,0,0,-11.582929550178912,0.0,1.0
1635111377.09375,0,0,-2.741659904243312,0.0,1.0
1635111377.5625,0,0,24.791737733373434,0.0,1.0
1635111378.03125,0,0,0.0,0.0,1.0
1635111378.5,0,0,0.0,0.0,1.0
1635111378.96875,0,0,20.723051427661716,0.0,1.0
1635111379.4375,0,0,17.029308841126404,0.0,1.0
1635111379.90625,0,0,0.0,0.0,1.0
1635111380.375,0,0,11.141938879616726,0.0,1.0
1635111380.84375,0,0,0.0,0.0,1.0
1635111381.3125,0,0,0.0,0.0,1.0
1635111381.78125,0,0,0.0,0.0,1.0
1635111382.25,0,0,9.612835064351765,0.0,1.0
1635111382.71875,0,0,15.412123684490954,0.0,1.0
1635111383.1875,0,0,0.0,0.0,1.0
1635111383.65625,0,0,12.60966416872325,0.0,1.0
1635111384.125,0,0,0.0,0.0,1.0
1635111384.59375,0,0,20.95577667707122,0.0,1.0
1635111385.0625,0,0,18.720334558716115,0.0,1.0
1635111385.53125,0,0,0.0,0.0,1.0
1635111386.0,0,0,0.0,0.0,1.0
1635111386.46875,0,0,11.140277391509073,0.0,1.0
1635111386.9375,0,0,76.01358055685398,0.0,1.0
1635111387.40625,0,0,-57.58044843933126,0.0,1.0
1635111387.875,0,0,0.0,0.0,1.0
1635111388.34375,0,0,34.06492323521282,0.0,1.0
1635111388.8125,0,0,0.0,0.0,1.0
1635111389.28125,0,0,20.585884591591,0.0,1.0
1635111389.75,0,0,22.353169116362597,0.0,1.0
1635111390.21875,0,0,14.61299255774818,0.0,1.0
1635111390.6875,0,0,-23.70080521732042,0.0,1.0
1635111391.15625,0,0,19.333338529395707,0.0,1.0
1635111391.625,0,0,0.0,0.0,1.0
1635111392.09375,0,0,24.45967235791736,0.0,1.0
1635111392.5625,0,0,13.778571829042406,0.0,1.0
1635111393.03125,0,0,0.0,0.0,1.0
1635111393.5,0,0,19.223079508504505,0.0,1.0
1635111393.96875,0,0,0.0,0.0,1.0
1635111394.4375,0,0,13.473721676741336,0.0,1.0
1635111394.90625,0,0,19.478262865612404,0.0,1.0
1635111395.375,0,0,0.0,0.0,1.0
1635111395.84375,0,0,0.0,0.0,1.0
1635111396.3125,0,0,31.287120234108333,0.0,1.0
1635111396.78125,0,0,0.0,0.0,1.0
1635111397.25,0,0,11.821618621476434,0.0,1.0
1635111397.71875,0,0,17.563914440370095,0.0,1.0
1635111398.1875,0,0,5.7192101131625535,0.0,1.0
1635111398.65625,0,0,3.6962011131542196,0.0,1.0
1635111399.125,0,0,0.0,0.0,1.0
1635111399.59375,0,0,16.053172695401543,0.0,1.0
1635111400.0625,0,0,24.859893216859575,0.0,1.0
1635111400.53125,0,0,17.74547740550723,0.0,1.0
1635111401.0,0,0,20.49598640480665,0.0,1.0
1635111401.46875,0,0,0.0,0.0,1.0
1635111401.9375,0,0,26.811387941671224,0.0,1.0
1635111402.40625,0,0,13.04781713727279,0.0,1.0
1635111402.875,0,0,0.0,0.0,1.0
1635111403.34375,0,0,14.100887788844357,0.0,1.0
1635111403.8125,0,0,0.0,0.0,1.0
1635111404.28125,0,0,29.027910457067193,0.0,1.0
1635111404.75,0,0,0.0,0.0,1.0
1635111405.21875,0,0,17.412162592424828,0.0,1.0
1635111405.6875,0,0,18.00654432374068,0.0,1.0
1635111406.15625,0,0,0.0,0.0,1.0
1635111406.625,0,0,12.553653992815617,0.0,1.0
1635111407.09375,0,0,0.0,0.0,1.0
1635111407.5625,0,0,13.912706869735322,0.0,1.0
1635111408.03125,0,0,17.999982375610386,0.0,1.0
1635111408.5,0,0,20.625291582063745,0.0,1.0
1635111408.96875,0,0,0.0,0.0,1.0
1635111409.4375,0,0,0.0,0.0,1.0
1635111409.90625,0,0,20.284392125723347,0.0,1.0
1635111410.375,0,0,0.0,0.0,1.0
1635111410.84375,0,0,4.473013238250839,0.0,1.0
1635111411.3125,0,0,12.990605584859651,0.0,1.0
1635111411.78125,0,0,12.76211456219004,0.0,1.0
1635111412.25,0,0,19.474925715849697,0.0,1.0
1635111412.71875,0,0,0.0,0.0,1.0
1635111413.1875,0,0,11.01958963991746,0.0,1.0
1635111413.65625,0,0,0.0,0.0,1.0
1635111414.125,0,0,19.978350745393133,0.0,1.0
1635111414.59375,0,0,0.0,0.0,1.0
1635111415.0625,0,0,16.38693640538118,0.0,1.0
1635111415.53125,0,0,6.4475169447789815,0.0,1.0
1635111416.0,0,0,0.0,0.0,1.0
1635111416.46875,0,0,29.477810896947172,0.0,1.0
1635111416.9375,0,0,0.0,0.0,1.0
1635111417.40625,0,0,16.114432488295837,0.0,1.0
1635111417.875,0,0,12.831713715245783,0.0,1.0
1635111418.34375,0,0,0.0,0.0,1.0
1635111418.8125,0,0,6.073427092271141,0.0,1.0
1635111419.28125,0,0,0.0,0.0,1.0
1635111419.75,0,0,10.082262617810876,0.0,1.0
1635111420.21875,0,0,29.625987556265347,0.0,1.0
1635111420.6875,0,0,0.0,0.0,1.0
1635111421.15625,0,0,16.487287713278285,0.0,1.0
1635111421.625,0,0,0.0,0.0,1.0
1635111422.09375,0,0,21.484642306130308,0.0,1.0
1635111422.5625,0,0,0.0,0.0,1.0
1635111423.03125,0,0,5.320189311841862,0.0,1.0
1635111423.5,0,0,16.14589482113287,0.0,1.0
1635111423.96875,0,0,0.0,0.0,1.0
1635111424.4375,0,0,24.645799320156833,0.0,1.0
1635111424.90625,0,0,0.0,0.0,1.0
1635111425.375,0,0,14.052418558553025,0.0,1.0
1635111425.84375,0,0,15.306349059944246,0.0,1.0
1635111426.3125,0,0,0.0,0.0,1.0
1635111426.78125,0,0,10.307634228898776,0.0,1.0
1635111427.25,0,0,0.0,0.0,1.0
1635111427.71875,0,0,19.95419994729334,0.0,1.0
1635111428.1875,0,0,14.876708251028754,0.0,1.0
1635111428.65625,0,0,0.0,0.0,1.0
1635111429.125,0,0,20.648240775468388,0.0,1.0
1635111429.59375,0,0,12.183654604638324,0.0,1.0
1635111430.0625,0,0,0.0,0.0,1.0
1635111430.53125,0,0,16.535847788504665,0.0,1.0
1635111431.0,0,0,0.0,0.0,1.0
1635111431.46875,0,0,9.987544535165757,0.0,1.0
1635111431.9375,0,0,23.53331216049884,0.0,1.0
1635111432.40625,0,0,30.18178596193193,0.0,1.0
1635111432.875,0,0,0.0,0.0,1.0
1635111433.34375,0,0,15.492244034178889,0.0,1.0
1635111433.8125,0,0,54.988341101051454,0.0,1.0
1635111434.28125,0,0,0.0,0.0,1.0
1635111434.75,0,0,22.63508298671364,0.0,1.0
1635111435.21875,0,0,0.0,0.0,1.0
1635111435.6875,0,0,18.486468606710815,0.0,1.0
1635111436.15625,0,0,9.8712402028749,0.0,1.0
1635111436.625,0,0,19.3316501693935,0.0,1.0
1635111437.09375,0,0,0.0,0.0,1.0
1635111437.5625,0,0,18.13360189349599,0.0,1.0
1635111438.03125,0,0,6.131307429992908,0.0,1.0
1635111438.5,0,0,7.450285267798381,0.0,1.0
1635111438.96875,0,0,5.712735991568661,0.0,1.0
1635111439.4375,0,0,0.0,0.0,1.0
1635111439.90625,0,0,7.466541671115594,0.0,1.0
1635111440.375,0,0,10.5300595404728,0.0,1.0
1635111440.84375,0,0,0.0,0.0,1.0
1635111441.3125,0,0,9.586447431053841,0.0,1.0
1635111441.78125,0,0,7.163557253898169,0.0,1.0
1635111442.25,0,0,7.207809222746137,0.0,1.0
1635111442.71875,0,0,9.493972949072694,0.0,1.0
1635111443.1875,0,0,12.074364133310612,0.0,1.0
1635111443.65625,0,0,7.407177943707907,0.0,1.0
1635111444.125,0,0,13.994282692785001,0.0,1.0
1635111444.59375,0,0,0.0,0.0,1.0
1635111445.0625,0,0,18.286335703034027,0.0,1.0
1635111445.53125,0,0,27.432849156269207,0.0,1.0
1635111446.0,0,0,0.0,0.0,1.0
1635111446.46875,0,0,22.0593582091886,0.0,1.0
1635111446.9375,0,0,0.0,0.0,1.0
1635111447.40625,0,0,20.67586386508363,0.0,1.0
1635111447.875,0,0,0.0,0.0,1.0
1635111448.34375,0,0,-3.556537308648971,0.0,1.0
1635111448.8125,0,0,18.732033817362215,0.0,1.0
1635111449.28125,0,0,9.03838752080013,0.0,1.0
1635111449.75,0,0,-1.041720859515,0.0,1.0
1635111450.21875,0,0,20.32320119973628,0.0,1.0
