timestamp,mean_acc,acc_std,activity_count,peak_frequency,block
1635111356.0,63.45649324769512,6.145376566438908,223957.25267712516,0.03333333333333333,1.0
1635111356.9375,65.08325206863714,1.9396854091465017,223957.25267712516,0.03333333333333333,1.0
1635111357.875,64.46796094809821,0.5401256505948799,223957.25267712516,0.03333333333333333,1.0
1635111358.8125,64.2773804656733,0.9386493255144535,223957.25267712516,0.03333333333333333,1.0
1635111359.75,64.43139863331764,0.31327550040178315,223957.25267712516,0.03333333333333333,1.0
1635111360.6875,64.47673734116822,0.22820552896733698,223957.25267712516,0.03333333333333333,1.0
1635111361.625,64.50810996415014,0.19585934374072383,223957.25267712516,0.03333333333333333,1.0
1635111362.5625,64.3202946390954,0.4545147544603623,223957.25267712516,0.03333333333333333,1.0
1635111363.5,64.14492990964659,0.36383998926072686,223957.25267712516,0.03333333333333333,1.0
1635111364.4375,64.2330495871283,0.39217440373530926,223957.25267712516,0.03333333333333333,1.0
1635111365.375,64.17671432909702,0.3464170122120431,223957.25267712516,0.03333333333333333,1.0
1635111366.3125,64.10681938614883,0.43435428693344497,223957.25267712516,0.06666666666666667,1.0
1635111367.25,64.2271039635738,0.3410679762611007,223957.25267712516,0.03333333333333333,1.0
1635111368.1875,64.39444292227807,0.3558196891322985,223957.25267712516,0.03333333333333333,1.0
1635111369.125,64.18654310144085,0.35382348055068036,223957.25267712516,0.03333333333333333,1.0
1635111370.0625,64.21206499043993,0.4283605436599444,223957.25267712516,0.03333333333333333,1.0
1635111371.0,64.35911610329075,0.5609484607907476,223957.25267712516,0.03333333333333333,1.0
1635111371.9375,64.34106243695143,0.25124068207162364,223957.25267712516,0.06666666666666667,1.0
1635111372.875,64.39978873936019,0.2636814806103088,223957.25267712516,0.03333333333333333,1.0
1635111373.8125,64.43691923067577,0.29379806465096636,223957.25267712516,0.03333333333333333,1.0
1635111374.75,64.38525033308608,0.20224484777720275,223957.25267712516,0.03333333333333333,1.0
1635111375.6875,64.40734428115341,0.16816242858278713,223957.25267712516,0.03333333333333333,1.0
1635111376.625,64.45153217728807,0.0,223957.25267712516,0.03333333333333333,1.0
1635111377.5625,64.37665249187565,0.21959352798143078,223957.25267712516,0.03333333333333333,1.0
1635111378.5,64.32024624513645,0.2740305136780646,223957.25267712516,0.03333333333333333,1.0
1635111379.4375,64.4541158308314,0.017194599280352232,223957.25267712516,0.06666666666666667,1.0
1635111380.375,64.45075635384647,0.0023672590245029978,223957.25267712516,0.03333333333333333,1.0
1635111381.3125,64.45023913821875,0.00294075116618808,223957.25267712516,0.03333333333333333,1.0
1635111382.25,64.44946331477715,0.003489471095937415,223957.25267712516,0.03333333333333333,1.0
1635111383.1875,64.44920470696329,0.0036160478897841026,223957.25267712516,0.03333333333333333,1.0
1635111384.125,64.34855203368214,0.2570076515098057,223957.25267712516,0.06666666666666667,1.0
1635111385.0625,64.17697720684238,1.4558786631548597,223957.25267712516,0.03333333333333333,1.0
1635111386.0,64.24106482730434,1.0097404176906146,223957.25267712516,0.03333333333333333,1.0
1635111386.9375,64.28854416155261,0.6821034314095104,223957.25267712516,0.03333333333333333,1.0
1635111387.875,64.14836153534326,0.9582917618997211,223957.25267712516,0.03333333333333333,1.0
1635111388.8125,64.44373052736051,0.42214033899328646,223957.25267712516,0.06666666666666667,1.0
1635111389.75,64.27131466908175,0.3185809720284511,223957.25267712516,0.03333333333333333,1.0
1635111390.6875,64.41052574051423,0.295087065857691,223957.25267712516,0.03333333333333333,1.0
1635111391.625,64.32021715814875,0.28100447030903447,223957.25267712516,0.03333333333333333,1.0
1635111392.5625,64.24957908471383,0.4046123352476615,223957.25267712516,0.03333333333333333,1.0
1635111393.5,64.23056216524702,0.49293344623878427,223957.25267712516,0.03333333333333333,1.0
1635111394.4375,64.27409651960986,1.0539825562302587,223957.25267712516,0.03333333333333333,1.0
1635111395.375,64.36731212981098,0.2920719977790621,223957.25267712516,0.03333333333333333,1.0
1635111396.3125,64.46559942263798,0.9929880438108769,223957.25267712516,0.06666666666666667,1.0
1635111397.25,64.44377394287213,2.890758581290855e-14,223957.25267712516,0.06666666666666667,1.0
1635111398.1875,64.33674458608053,0.754272473478606,223957.25267712516,0.03333333333333333,1.0
1635111399.125,64.4151829249148,0.2951482674146873,223957.25267712516,0.03333333333333333,1.0
1635111400.0625,64.29164965327708,0.3945117369987259,223957.25267712516,0.03333333333333333,1.0
1635111401.0,64.26565097313166,0.36118339923953297,223957.25267712516,0.06666666666666667,1.0
