timestamp,mean_acc,acc_std,activity_count,peak_frequency,block
1623777956.0625,64.70486879764141,6.021222857813617,333104.2435838181,0.03333333333333333,1.0
1623777957.0,63.42525057578065,6.662110264160294,333104.2435838181,0.06666666666666667,1.0
1623777957.9375,65.51463052542216,3.6859267001276534,333104.2435838181,0.03333333333333333,1.0
1623777958.875,64.62574905177846,1.1352773456785363,333104.2435838181,0.06666666666666667,1.0
1623777959.8125,64.83235640736761,0.5241373879461672,333104.2435838181,0.03333333333333333,1.0
1623777960.75,64.48340603931531,5.1685733610356595,333104.2435838181,0.03333333333333333,1.0
1623777961.6875,64.65957589529086,3.2439724010989974,333104.2435838181,0.06666666666666667,1.0
1623777962.625,63.96758997639203,2.6223375881841466,333104.2435838181,0.03333333333333333,1.0
1623777963.5625,63.83799111811605,0.5358428777696679,333104.2435838181,0.03333333333333333,1.0
1623777964.5,63.940044426031,0.42024475279958134,333104.2435838181,0.03333333333333333,1.0
1623777965.4375,63.78561350007592,0.40959662949899767,333104.2435838181,0.03333333333333333,1.0
1623777966.375,63.805146289508954,0.4586039246279744,333104.2435838181,0.06666666666666667,1.0
1623777967.3125,63.99791672885885,0.6432576300904742,333104.2435838181,0.06666666666666667,1.0
1623777968.25,63.88755601068386,0.5695009749009434,333104.2435838181,0.03333333333333333,1.0
1623777969.1875,63.704356855178304,0.30214920057649675,333104.2435838181,0.03333333333333333,1.0
1623777970.125,63.658422776078716,0.07341188962544519,333104.2435838181,0.03333333333333333,1.0
1623777971.0625,63.679655678291645,0.03876579834439932,333104.2435838181,0.06666666666666667,1.0
1623777972.0,63.78531918549796,0.3211881028180832,333104.2435838181,0.03333333333333333,1.0
1623777972.9375,63.78201998803167,0.30044721780001726,333104.2435838181,0.03333333333333333,1.0
1623777973.875,63.98286580307492,0.9788541642484055,333104.2435838181,0.03333333333333333,1.0
1623777974.8125,63.86829757066551,0.4630097469622002,333104.2435838181,0.03333333333333333,1.0
1623777975.75,64.04738193572132,0.5247664634982059,333104.2435838181,0.06666666666666667,1.0
1623777976.6875,63.82516856627454,0.4329420045242937,333104.2435838181,0.03333333333333333,1.0
1623777977.625,63.68200965178558,0.041273393220474706,333104.2435838181,0.03333333333333333,1.0
1623777978.5625,63.710273047301854,0.033859317090161614,333104.2435838181,0.03333333333333333,1.0
1623777979.5,63.70137094660228,0.04555621810409761,333104.2435838181,0.06666666666666667,1.0
1623777980.4375,63.76596959822545,0.18879252848895017,333104.2435838181,0.03333333333333333,1.0
1623777981.375,63.918007730381774,1.4930717395710658,333104.2435838181,0.06666666666666667,1.0
1623777982.3125,63.88166246158822,0.3712065282263749,333104.2435838181,0.03333333333333333,1.0
1623777983.25,63.798278511635864,0.34188970555917136,333104.2435838181,0.03333333333333333,1.0
1623777984.1875,63.940867294105594,0.45351844152688364,333104.2435838181,0.03333333333333333,1.0
1623777985.125,63.7625796769216,0.1859725903745145,333104.2435838181,0.06666666666666667,1.0
1623777986.0625,63.8257692986573,0.19785078296261632,333104.2435838181,0.03333333333333333,1.0
1623777987.0,63.83456187477974,0.3922221242368119,333104.2435838181,0.03333333333333333,1.0
1623777987.9375,63.78599663893974,0.2196378928276984,333104.2435838181,0.03333333333333333,1.0
1623777988.875,63.90679080827788,2.0057044304740117,333104.2435838181,0.03333333333333333,1.0
1623777989.8125,63.86291162254006,0.17176294300958034,333104.2435838181,0.03333333333333333,1.0
1623777990.75,63.86500270595283,2.0497508768652564,333104.2435838181,0.06666666666666667,1.0
1623777991.6875,63.80529895587492,0.13322971383794166,333104.2435838181,0.06666666666666667,1.0
1623777992.625,63.85295052648626,4.226440875965502,333104.2435838181,0.03333333333333333,1.0
1623777993.5625,63.86750123800016,0.38365611494310725,333104.2435838181,0.03333333333333333,1.0
1623777994.5,63.99725171401057,2.6034009031104532,333104.2435838181,0.06666666666666667,1.0
