timestamp,mean_pulse_rate,pulse_rate_std,mean_pulse_amplitude,pulse_amplitude_std,block
1623777955.75,0,0,-12.514217248892066,0.0,1.0
1623777956.21875,0,0,182.08669974632195,0.0,1.0
1623777956.6875,0,0,9.191257775380752,0.0,1.0
1623777957.15625,0,0,261.90264505633934,0.0,1.0
1623777957.625,0,0,0.0,0.0,1.0
1623777958.09375,0,0,-6.9640164773591104,0.0,1.0
1623777958.5625,0,0,97.8690961456562,0.0,1.0
1623777959.03125,0,0,0.0,0.0,1.0
1623777959.5,0,0,0.0,0.0,1.0
1623777959.96875,0,0,12.556835362718006,0.0,1.0
1623777960.4375,0,0,18.528697782420547,0.0,1.0
1623777960.90625,0,0,-3.0833972982833378,0.0,1.0
1623777961.375,0,0,4.258893627048056,0.0,1.0
1623777961.84375,0,0,2.103366904123605,0.0,1.0
1623777962.3125,0,0,4.254125869668671,0.0,1.0
1623777962.78125,0,0,5.169452014089658,0.0,1.0
1623777963.25,0,0,4.89680811025134,0.0,1.0
1623777963.71875,0,0,6.440561463467635,0.0,1.0
1623777964.1875,0,0,1.1475995654716593,0.0,1.0
1623777964.65625,0,0,8.497493383996483,0.0,1.0
1623777965.125,0,0,4.635409203791323,0.0,1.0
1623777965.59375,0,0,0.0,0.0,1.0
1623777966.0625,0,0,7.816984551563081,0.0,1.0
1623777966.53125,0,0,0.0,0.0,1.0
1623777967.0,0,0,3.581617208975602,0.0,1.0
1623777967.46875,0,0,2.5977782751811507,0.0,1.0
1623777967.9375,0,0,2.3014382586704847,0.0,1.0
1623777968.40625,0,0,4.960869073669311,0.0,1.0
1623777968.875,0,0,-1.063333804350146,0.0,1.0
1623777969.34375,0,0,6.0048264967983815,0.0,1.0
1623777969.8125,0,0,5.851091395354362,0.0,1.0
1623777970.28125,0,0,1.7897649375828477,0.0,1.0
1623777970.75,0,0,1.8793046981871955,0.0,1.0
1623777971.21875,0,0,0.0,0.0,1.0
1623777971.6875,0,0,3.845864770777681,0.0,1.0
1623777972.15625,0,0,4.829748118293203,0.0,1.0
1623777972.625,0,0,4.4062203898281895,0.0,1.0
1623777973.09375,0,0,7.992023513742843,0.0,1.0
1623777973.5625,0,0,0.0,0.0,1.0
1623777974.03125,0,0,8.5833883440737,0.0,1.0
1623777974.5,0,0,7.81669390107551,0.0,1.0
1623777974.96875,0,0,4.298688108109715,0.0,1.0
1623777975.4375,0,0,7.468901735114242,0.0,1.0
1623777975.90625,0,0,6.340337334624795,0.0,1.0
1623777976.375,0,0,3.511006032912176,0.0,1.0
1623777976.84375,0,0,6.884477731699859,0.0,1.0
1623777977.3125,0,0,6.319140383952431,0.0,1.0
1623777977.78125,0,0,0.0,0.0,1.0
1623777978.25,0,0,5.5189250104944065,0.0,1.0
1623777978.71875,0,0,0.0,0.0,1.0
1623777979.1875,0,0,6.401091969684086,0.0,1.0
1623777979.65625,0,0,5.150524399652012,0.0,1.0
1623777980.125,0,0,4.8451771187957515,0.0,1.0
1623777980.59375,0,0,4.888583229269141,0.0,1.0
1623777981.0625,0,0,0.0,0.0,1.0
1623777981.53125,0,0,4.844478221228404,0.0,1.0
1623777982.0,0,0,2.56853718118604,0.0,1.0
1623777982.46875,0,0,2.9119740929585287,0.0,1.0
1623777982.9375,0,0,3.9753540473113427,0.0,1.0
1623777983.40625,0,0,0.0,0.0,1.0
1623777983.875,0,0,3.9911745186596135,0.0,1.0
1623777984.34375,0,0,3.0396714081628535,0.0,1.0
1623777984.8125,0,0,2.678528061293979,0.0,1.0
1623777985.28125,0,0,4.135805704834885,0.0,1.0
1623777985.75,0,0,3.158481023351269,0.0,1.0
1623777986.21875,0,0,0.0,0.0,1.0
1623777986.6875,0,0,3.380856215793098,0.0,1.0
1623777987.15625,0,0,4.121011991855114,0.0,1.0
1623777987.625,0,0,0.0,0.0,1.0
1623777988.09375,0,0,5.040898712010538,0.0,1.0
1623777988.5625,0,0,0.0,0.0,1.0
1623777989.03125,0,0,4.668923148242034,0.0,1.0
1623777989.5,0,0,1.2418701399494663,0.0,1.0
1623777989.96875,0,0,3.4919143554791803,0.0,1.0
1623777990.4375,0,0,3.9786793603655455,0.0,1.0
1623777990.90625,0,0,0.0,0.0,1.0
1623777991.375,0,0,4.431917082713885,0.0,1.0
1623777991.84375,0,0,4.0238868310487605,0.0,1.0
1623777992.3125,0,0,0.0,0.0,1.0
1623777992.78125,0,0,1.805818989037946,0.0,1.0
1623777993.25,0,0,0.0,0.0,1.0
1623777993.71875,0,0,3.9304729619672134,0.0,1.0
1623777994.1875,0,0,3.977172884888219,0.0,1.0
1623777994.65625,0,0,0.0,0.0,1.0
1623777995.125,0,0,4.9991448554209645,0.0,1.0
1623777995.59375,0,0,4.547713188186439,0.0,1.0
1623777996.0625,0,0,0.5308123979648542,0.0,1.0
1623777996.53125,0,0,4.928168788061083,0.0,1.0
1623777997.0,0,0,0.0,0.0,1.0
1623777997.46875,0,0,1.3622033226601715,0.0,1.0
1623777997.9375,0,0,4.762514988835565,0.0,1.0
1623777998.40625,0,0,0.0,0.0,1.0
1623777998.875,0,0,6.357389246948586,0.0,1.0
1623777999.34375,0,0,3.8381247710537667,0.0,1.0
1623777999.8125,0,0,2.905875384852543,0.0,1.0
1623778000.28125,0,0,4.873575860398751,0.0,1.0
1623778000.75,0,0,5.983081169796768,0.0,1.0
1623778001.21875,0,0,0.0,0.0,1.0
1623778001.6875,0,0,4.784605207020117,0.0,1.0
1623778002.15625,0,0,0.0,0.0,1.0
1623778002.625,0,0,0.0,0.0,1.0
1623778003.09375,0,0,2.8494591299920535,0.0,1.0
1623778003.5625,0,0,0.0,0.0,1.0
1623778004.03125,0,0,3.8348336693613425,0.0,1.0
1623778004.5,0,0,3.747826974182608,0.0,1.0
1623778004.96875,0,0,3.5271449814269684,0.0,1.0
1623778005.4375,0,0,4.2652186264467025,0.0,1.0
1623778005.90625,0,0,2.458681412024224,0.0,1.0
1623778006.375,0,0,2.541233621521844,0.0,1.0
1623778006.84375,0,0,3.8074357131344283,0.0,1.0
1623778007.3125,0,0,0.0,0.0,1.0
1623778007.78125,0,0,0.0,0.0,1.0
1623778008.25,0,0,2.5274890018252782,0.0,1.0
1623778008.71875,0,0,0.0,0.0,1.0
1623778009.1875,0,0,2.261440559429387,0.0,1.0
1623778009.65625,0,0,4.682479163239334,0.0,1.0
1623778010.125,0,0,5.120236803113238,0.0,1.0
