timestamp,mean_temp,temp_std,max_temp_rate,min_temp_rate,block
1623777959.5,31.11166666666667,0.005306686305052114,0.0,-0.010000000000001563,1.0
1623777967.0,31.121666666666663,0.009855274566525544,0.010000000000001563,0.0,1.0
1623777974.5,31.13,0.0,0.0,0.0,1.0
1623777982.0,31.133666666666663,0.007648904962570463,0.010000000000001563,0.0,1.0
1623777989.5,31.142333333333333,0.00971430986184555,0.0,-0.010000000000001563,1.0
1623777997.0,31.13,0.0,0.0,0.0,1.0
1623778004.5,31.140333333333327,0.009994251221140086,0.010000000000001563,0.0,1.0
1623778012.0,31.135666666666665,0.00897634182970297,0.0,-0.010000000000001563,1.0
1623778019.5,31.117,0.009523111632886048,0.0,-0.010000000000001563,1.0
1623778027.0,31.110000000000003,3.613448226613569e-15,0.0,0.0,1.0
1623778034.5,31.099666666666675,0.00999425122114009,0.0,-0.010000000000001563,1.0
1623778042.0,31.090000000000007,7.226896453227138e-15,0.0,0.0,1.0
1623778049.5,31.090000000000007,7.226896453227138e-15,0.0,0.0,1.0
1623778057.0,31.075666666666674,0.008583598366625474,0.010000000000001563,-0.010000000000001563,1.0
1623778064.5,31.07000000000001,1.0840344679840707e-14,0.0,0.0,1.0
1623778072.0,31.067333333333345,0.006396838299494642,0.010000000000001563,-0.010000000000001563,1.0
1623778079.5,31.07000000000001,1.0840344679840707e-14,0.0,0.0,1.0
1623778087.0,31.07000000000001,1.0840344679840707e-14,0.0,0.0,1.0
1623778094.5,31.075000000000006,0.008610338613229969,0.010000000000001563,0.0,1.0
1623778102.0,31.07666666666667,0.009222660747548041,0.010000000000001563,-0.010000000000001563,1.0
1623778109.5,31.090000000000007,7.226896453227138e-15,0.0,0.0,1.0
1623778117.0,31.086333333333343,0.007648904962570463,0.0,-0.010000000000001563,1.0
1623778124.5,31.08300000000001,0.009523111632886088,0.010000000000001563,0.0,1.0
1623778132.0,31.070333333333345,0.0018257418583501903,0.0,-0.010000000000001563,1.0
1623778139.5,31.072333333333344,0.006260623155792718,0.010000000000001563,0.0,1.0
1623778147.0,31.090000000000007,7.226896453227138e-15,0.0,0.0,1.0
1623778154.5,31.082000000000008,0.009613209303008274,0.010000000000001563,-0.010000000000001563,1.0
