timestamp,mean_pulse_rate,pulse_rate_std,mean_pulse_amplitude,pulse_amplitude_std,block
1635633704.9375,0,0,0.0,0.0,1.0
1635633705.40625,0,0,12.013809184976163,0.0,1.0
1635633705.875,0,0,0.0,0.0,1.0
1635633706.34375,0,0,29.450822277870856,0.0,1.0
1635633706.8125,0,0,11.06085473561569,0.0,1.0
1635633707.28125,0,0,0.0,0.0,1.0
1635633707.75,0,0,0.0,0.0,1.0
1635633708.21875,0,0,21.16162912989487,0.0,1.0
1635633708.6875,0,0,24.92079817002599,0.0,1.0
1635633709.15625,0,0,0.0,0.0,1.0
1635633709.625,0,0,135.74267853611659,0.0,1.0
1635633710.09375,0,0,41.358305940779395,0.0,1.0
1635633710.5625,0,0,-14.032313581882002,0.0,1.0
1635633711.03125,0,0,45.825223634510586,0.0,1.0
1635633711.5,0,0,-4.92413186529159,0.0,1.0
1635633711.96875,0,0,0.0,0.0,1.0
1635633712.4375,0,0,192.63178014762718,0.0,1.0
1635633712.90625,0,0,0.0,0.0,1.0
1635633713.375,0,0,269.3093282159478,0.0,1.0
1635633713.84375,0,0,-38.287927796069596,0.0,1.0
1635633714.3125,0,0,40.91825948864718,0.0,1.0
1635633714.78125,0,0,19.236882642986437,0.0,1.0
1635633715.25,0,0,54.23695651990505,0.0,1.0
1635633715.71875,0,0,0.0,0.0,1.0
1635633716.1875,0,0,14.129173747227501,0.0,1.0
1635633716.65625,0,0,19.161344519393573,0.0,1.0
1635633717.125,0,0,0.0,0.0,1.0
1635633717.59375,0,0,0.0,0.0,1.0
1635633718.0625,0,0,4.495997735917379,0.0,1.0
1635633718.53125,0,0,20.497309773738404,0.0,1.0
1635633719.0,0,0,14.260979501755314,0.0,1.0
1635633719.46875,0,0,0.0,0.0,1.0
1635633719.9375,0,0,8.718029078771147,0.0,1.0
1635633720.40625,0,0,28.6606395111079,0.0,1.0
1635633720.875,0,0,0.0,0.0,1.0
1635633721.34375,0,0,2.6253521386090184,0.0,1.0
1635633721.8125,0,0,18.965382235465945,0.0,1.0
1635633722.28125,0,0,16.77263344979678,0.0,1.0
1635633722.75,0,0,0.0,0.0,1.0
