timestamp,mean_pulse_rate,pulse_rate_std,mean_pulse_amplitude,pulse_amplitude_std,block
1624704698.03125,0,0,78.97292314365359,0.0,1.0
1624704698.5,0,0,0.0,0.0,1.0
1624704698.96875,0,0,28.419276336660225,0.0,1.0
1624704699.4375,0,0,30.257296110840237,0.0,1.0
1624704699.90625,0,0,26.375849450953492,0.0,1.0
1624704700.375,0,0,32.497897043789436,0.0,1.0
1624704700.84375,0,0,-24.953063458512904,0.0,1.0
1624704701.3125,0,0,169.81075403231458,0.0,1.0
1624704701.78125,0,0,-66.28514797635088,0.0,1.0
1624704702.25,0,0,84.94831412965175,0.0,1.0
1624704702.71875,0,0,44.145115615043,0.0,1.0
1624704703.1875,0,0,0.0,0.0,1.0
1624704703.65625,0,0,66.13356333349941,0.0,1.0
1624704704.125,0,0,0.0,0.0,1.0
1624704704.59375,0,0,95.6200146010449,0.0,1.0
1624704705.0625,0,0,262.4863714653418,0.0,1.0
1624704705.53125,0,0,0.0,0.0,1.0
1624704706.0,0,0,70.9104611626573,0.0,1.0
1624704706.46875,0,0,0.0,0.0,1.0
1624704706.9375,0,0,67.22243921454215,0.0,1.0
1624704707.40625,0,0,-31.260511002472423,0.0,1.0
1624704707.875,0,0,87.90230924855585,0.0,1.0
1624704708.34375,0,0,134.7146258445305,0.0,1.0
1624704708.8125,0,0,0.0,0.0,1.0
1624704709.28125,0,0,137.10050686824522,0.0,1.0
1624704709.75,0,0,18.023987922248004,0.0,1.0
1624704710.21875,0,0,0.0,0.0,1.0
1624704710.6875,0,0,36.86112812717966,0.0,1.0
1624704711.15625,0,0,38.3597449535084,0.0,1.0
1624704711.625,0,0,0.0,0.0,1.0
1624704712.09375,0,0,15.599264422539285,0.0,1.0
1624704712.5625,0,0,-0.911288710559648,0.0,1.0
1624704713.03125,0,0,153.5757050890862,0.0,1.0
1624704713.5,0,0,0.0,0.0,1.0
1624704713.96875,0,0,203.51177315247915,0.0,1.0
1624704714.4375,0,0,0.0,0.0,1.0
1624704714.90625,0,0,56.8460407881515,0.0,1.0
1624704715.375,0,0,147.02186579470546,0.0,1.0
1624704715.84375,0,0,61.46609181268034,0.0,1.0
1624704716.3125,0,0,50.240651271763646,0.0,1.0
1624704716.78125,0,0,146.10764460013715,0.0,1.0
1624704717.25,0,0,0.0,0.0,1.0
1624704717.71875,0,0,106.99129482448954,0.0,1.0
1624704718.1875,0,0,0.0,0.0,1.0
1624704718.65625,0,0,-71.75614295699243,0.0,1.0
1624704719.125,0,0,0.0,0.0,1.0
1624704719.59375,0,0,51.89943810336349,0.0,1.0
1624704720.0625,0,0,0.0,0.0,1.0
1624704720.53125,0,0,31.514288575617147,0.0,1.0
1624704721.0,0,0,64.84650752272549,0.0,1.0
1624704721.46875,0,0,48.36945245305238,0.0,1.0
1624704721.9375,0,0,194.29631548162044,0.0,1.0
1624704722.40625,0,0,0.0,0.0,1.0
1624704722.875,0,0,0.0,0.0,1.0
1624704723.34375,0,0,12.085868563440954,0.0,1.0
1624704723.8125,0,0,44.417599869270475,0.0,1.0
1624704724.28125,0,0,23.18141306233683,0.0,1.0
1624704724.75,0,0,0.0,0.0,1.0
1624704725.21875,0,0,31.00342474145734,0.0,1.0
1624704725.6875,0,0,24.79689073780066,0.0,1.0
1624704726.15625,0,0,0.0,0.0,1.0
1624704726.625,0,0,25.380543649308503,0.0,1.0
1624704727.09375,0,0,0.0,0.0,1.0
1624704727.5625,0,0,21.17819379292929,0.0,1.0
1624704728.03125,0,0,0.0,0.0,1.0
1624704728.5,0,0,98.40541787793595,0.0,1.0
1624704728.96875,0,0,51.447955654173285,0.0,1.0
1624704729.4375,0,0,60.020525962905765,0.0,1.0
1624704729.90625,0,0,0.0,0.0,1.0
1624704730.375,0,0,173.3744384536285,0.0,1.0
1624704730.84375,0,0,0.0,0.0,1.0
1624704731.3125,0,0,98.68444063822633,0.0,1.0
1624704731.78125,0,0,0.0,0.0,1.0
1624704732.25,0,0,76.35239856248953,0.0,1.0
1624704732.71875,0,0,138.45818001614424,0.0,1.0
1624704733.1875,0,0,15.73159097605438,0.0,1.0
1624704733.65625,0,0,0.0,0.0,1.0
1624704734.125,0,0,231.05118106376275,0.0,1.0
1624704734.59375,0,0,0.0,0.0,1.0
1624704735.0625,0,0,-13.160698070445582,0.0,1.0
1624704735.53125,0,0,0.0,0.0,1.0
1624704736.0,0,0,10.818352680958707,0.0,1.0
1624704736.46875,0,0,0.0,0.0,1.0
1624704736.9375,0,0,34.62721009067093,0.0,1.0
1624704737.40625,0,0,28.252506118572793,0.0,1.0
1624704737.875,0,0,0.0,0.0,1.0
1624704738.34375,0,0,0.0,0.0,1.0
1624704738.8125,0,0,37.465745691154744,0.0,1.0
1624704739.28125,0,0,50.47979184323222,0.0,1.0
1624704739.75,0,0,84.79521851350935,0.0,1.0
1624704740.21875,0,0,55.32080393369045,0.0,1.0
1624704740.6875,0,0,0.0,0.0,1.0
1624704741.15625,0,0,57.70295310495833,0.0,1.0
1624704741.625,0,0,96.66830869531712,0.0,1.0
1624704742.09375,0,0,53.86665664676923,0.0,1.0
1624704742.5625,0,0,92.06466266201149,0.0,1.0
1624704743.03125,0,0,0.0,0.0,1.0
1624704743.5,0,0,0.0,0.0,1.0
1624704743.96875,0,0,35.351718935158814,0.0,1.0
1624704744.4375,0,0,-12.81048157217772,0.0,1.0
1624704744.90625,0,0,0.0,0.0,1.0
1624704745.375,0,0,140.63223585848775,0.0,1.0
1624704745.84375,0,0,0.0,0.0,1.0
1624704746.3125,0,0,37.81897027088609,0.0,1.0
1624704746.78125,0,0,21.803548871742816,0.0,1.0
1624704747.25,0,0,-13.00602876590614,0.0,1.0
1624704747.71875,0,0,70.2619625050254,0.0,1.0
1624704748.1875,0,0,152.74243718781358,0.0,1.0
1624704748.65625,0,0,-67.82644027662043,0.0,1.0
1624704749.125,0,0,38.3143028427518,0.0,1.0
1624704749.59375,0,0,62.239877226042715,0.0,1.0
1624704750.0625,0,0,95.97577899175646,0.0,1.0
1624704750.53125,0,0,0.0,0.0,1.0
1624704751.0,0,0,42.547644121378674,0.0,1.0
1624704751.46875,0,0,63.29141040194941,0.0,1.0
1624704751.9375,0,0,58.2162784347166,0.0,1.0
1624704752.40625,0,0,238.99198988809033,0.0,1.0
1624704752.875,0,0,0.0,0.0,1.0
1624704753.34375,0,0,23.16312872819549,0.0,1.0
1624704753.8125,0,0,75.39613918605843,0.0,1.0
1624704754.28125,0,0,48.877319462305195,0.0,1.0
1624704754.75,0,0,93.4124125001815,0.0,1.0
1624704755.21875,0,0,19.340944160767894,0.0,1.0
1624704755.6875,0,0,138.0204549034817,0.0,1.0
1624704756.15625,0,0,236.83490129749086,0.0,1.0
1624704756.625,0,0,0.0,0.0,1.0
1624704757.09375,0,0,41.22207361730494,0.0,1.0
1624704757.5625,0,0,5.794285617344885,0.0,1.0
1624704758.03125,0,0,63.47603774425272,0.0,1.0
1624704758.5,0,0,115.99078602499928,0.0,1.0
1624704758.96875,0,0,92.09290862783848,0.0,1.0
1624704759.4375,0,0,89.9554069683672,0.0,1.0
1624704759.90625,0,0,14.800067783743323,0.0,1.0
1624704760.375,0,0,0.0,0.0,1.0
1624704760.84375,0,0,14.45252108836968,0.0,1.0
1624704761.3125,0,0,39.52041641355877,0.0,1.0
1624704761.78125,0,0,12.386595118833114,0.0,1.0
1624704762.25,0,0,0.0,0.0,1.0
1624704762.71875,0,0,0.0,0.0,1.0
1624704763.1875,0,0,27.213828308719762,0.0,1.0
1624704763.65625,0,0,0.0,0.0,1.0
1624704764.125,0,0,31.1344770545843,0.0,1.0
1624704764.59375,0,0,28.48913926890501,0.0,1.0
1624704765.0625,0,0,0.0,0.0,1.0
1624704765.53125,0,0,21.781211311141995,0.0,1.0
1624704766.0,0,0,22.387756869651724,0.0,1.0
1624704766.46875,0,0,24.09937547520344,0.0,1.0
1624704766.9375,0,0,0.0,0.0,1.0
1624704767.40625,0,0,105.72015453816329,0.0,1.0
1624704767.875,0,0,0.0,0.0,1.0
1624704768.34375,0,0,28.497511886809406,0.0,1.0
1624704768.8125,0,0,0.0,0.0,1.0
1624704769.28125,0,0,54.85691357405745,0.0,1.0
1624704769.75,0,0,0.0,0.0,1.0
1624704770.21875,0,0,103.04930585702022,0.0,1.0
1624704770.6875,0,0,0.0,0.0,1.0
1624704771.15625,0,0,10.84396261795951,0.0,1.0
1624704771.625,0,0,57.22025535566393,0.0,1.0
1624704772.09375,0,0,0.0,0.0,1.0
1624704772.5625,0,0,89.95040377276246,0.0,1.0
1624704773.03125,0,0,27.75102950013169,0.0,1.0
1624704773.5,0,0,0.0,0.0,1.0
1624704773.96875,0,0,37.10127036544184,0.0,1.0
1624704774.4375,0,0,-22.226544350578425,0.0,1.0
1624704774.90625,0,0,0.0,0.0,1.0
1624704775.375,0,0,285.1435504290724,0.0,1.0
1624704775.84375,0,0,-190.28246885877354,0.0,1.0
1624704776.3125,0,0,140.51278045024088,0.0,1.0
1624704776.78125,0,0,0.0,0.0,1.0
1624704777.25,0,0,-20.372793593007284,0.0,1.0
1624704777.71875,0,0,16.13487051432646,0.0,1.0
1624704778.1875,0,0,25.920493225676623,0.0,1.0
1624704778.65625,0,0,0.0,0.0,1.0
1624704779.125,0,0,0.0,0.0,1.0
1624704779.59375,0,0,44.440229734646465,0.0,1.0
1624704780.0625,0,0,58.21687500520284,0.0,1.0
1624704780.53125,0,0,31.435649820100938,0.0,1.0
1624704781.0,0,0,20.203151045565207,0.0,1.0
1624704781.46875,0,0,0.0,0.0,1.0
1624704781.9375,0,0,0.0,0.0,1.0
1624704782.40625,0,0,186.51467852179067,0.0,1.0
1624704782.875,0,0,-2.072291468054594,0.0,1.0
1624704783.34375,0,0,51.36045515296465,0.0,1.0
1624704783.8125,0,0,12.807208365806348,0.0,1.0
1624704784.28125,0,0,0.0,0.0,1.0
1624704784.75,0,0,20.117040427100523,0.0,1.0
1624704785.21875,0,0,0.0,0.0,1.0
1624704785.6875,0,0,50.19230756526217,0.0,1.0
1624704786.15625,0,0,0.0,0.0,1.0
1624704786.625,0,0,14.236106793859955,0.0,1.0
1624704787.09375,0,0,62.683796099415666,0.0,1.0
1624704787.5625,0,0,0.0,0.0,1.0
1624704788.03125,0,0,160.4914350163978,0.0,1.0
1624704788.5,0,0,0.0,0.0,1.0
1624704788.96875,0,0,0.0,0.0,1.0
1624704789.4375,0,0,-0.2134004273145218,0.0,1.0
1624704789.90625,0,0,0.0,0.0,1.0
1624704790.375,0,0,152.17906870391414,0.0,1.0
1624704790.84375,0,0,0.0,0.0,1.0
1624704791.3125,0,0,0.0,0.0,1.0
1624704791.78125,0,0,163.81192958087985,0.0,1.0
1624704792.25,0,0,0.0,0.0,1.0
1624704792.71875,0,0,0.0,0.0,1.0
